participant,expName,event_id,encoding.thisN,theme,object_label,person_label,place_label,resp_encSpace.rt,resp_enc_success.keys,resp_enc_success.rt,retrieval.thisN,resp_ret_vividness.keys,resp_ret_vividness.rt,q1_type,q2_type,q3_type,resp_gistmem1.corr,resp_gistmem1.rt,resp_gistmem1.keys,resp_gistmem2.corr,resp_gistmem2.rt,resp_gistmem2.keys,resp_gistmem3.corr,resp_gistmem3.rt,resp_gistmem3.keys,resp_detailmem1.corr,resp_detailmem1.rt,resp_detailmem1.keys,resp_detailmem2.corr,resp_detailmem2.rt,resp_detailmem2.keys,resp_detailmem3.corr,resp_detailmem3.rt,resp_detailmem3.keys,familiarity.thisN,resp_facefam.keys,resp_facefam.rt
378,grpB,19.0,0.0,Vacation,Wine,Julia,Pool,12.150689999999999,4.0,9.516494999999999,10.0,1.0,0.34986999999999996,person,object,place,1.0,0.29668,3.0,0.0,0.6182,3.0,1.0,0.28779,2.0,1.0,0.8561049999999999,2.0,1.0,0.084155,1.0,0.0,0.57994,1.0,0.0,1.0,3.5174800000000004
378,grpB,7.0,1.0,Art,Headphones,Denzel,Avenue,,1.0,5.05066,23.0,1.0,0.073145,person,object,place,0.0,0.917695,3.0,1.0,0.0005650000000000001,2.0,0.0,0.05563,1.0,0.0,0.847875,2.0,0.0,0.0008699999999999999,1.0,1.0,0.83635,1.0,7.0,3.0,1.1959799999999998
378,grpB,11.0,2.0,Games,Binoculars,Leonardo,Lake,13.68511,4.0,2.64581,21.0,2.0,0.13375499999999999,object,place,person,0.0,0.15270999999999998,2.0,0.0,0.358455,3.0,0.0,0.018609999999999998,4.0,0.0,1.019675,2.0,1.0,0.03352,1.0,0.0,0.851865,1.0,21.0,2.0,0.44646
378,grpB,5.0,3.0,Party,Satchel,Anne,Bowling,13.813020000000002,6.0,11.95278,22.0,2.0,0.25551,place,person,object,0.0,0.000795,4.0,0.0,0.0995,1.0,0.0,1.0960299999999998,3.0,0.0,0.052895000000000005,1.0,0.0,0.8341299999999999,2.0,0.0,0.020485,1.0,23.0,1.0,0.65625
378,grpB,23.0,4.0,Eating,Hammock,Brad,Restaurant,13.7213,5.0,2.367725,17.0,3.0,0.31932,person,object,place,0.0,0.030825,3.0,0.0,0.04905,1.0,0.0,0.205225,1.0,0.0,0.11648,2.0,0.0,0.40121999999999997,1.0,1.0,0.74958,2.0,11.0,1.0,1.0057049999999998
378,grpB,2.0,5.0,Volunteer,Flowers,Jennifer,Waterfall,5.251425,3.0,1.4337,11.0,1.0,0.307575,person,place,object,0.0,0.8234950000000001,2.0,0.0,0.27925500000000003,4.0,0.0,0.8231950000000001,2.0,0.0,1.51724,1.0,0.0,0.869625,2.0,1.0,0.268625,1.0,18.0,1.0,0.35167
378,grpB,16.0,6.0,Winter,Record,Samuel,Dining Room,13.780875,4.0,3.98415,14.0,5.0,0.21829,place,person,object,0.0,0.17923499999999998,3.0,1.0,0.15113,2.0,0.0,0.055885000000000004,4.0,0.0,0.23026,2.0,1.0,0.10197,1.0,0.0,1.1014549999999999,2.0,17.0,3.0,0.57072
378,grpB,15.0,7.0,Celebration,Football,Meryl,Harbor,11.439,6.0,1.6910599999999998,2.0,2.0,1.184245,object,person,place,1.0,8.063755,1.0,0.0,6.366994999999999,4.0,1.0,4.38542,4.0,1.0,1.467635,2.0,1.0,1.52111,1.0,1.0,22.3213,1.0,10.0,2.0,4.384935
378,grpB,24.0,8.0,Family,Extinguisher,Ryan,Basketball,,3.0,10.74424,12.0,5.0,0.300245,person,place,object,0.0,0.16334500000000002,1.0,0.0,0.26671500000000004,3.0,0.0,0.13799,1.0,0.0,0.24053000000000002,2.0,0.0,1.4996450000000001,2.0,0.0,0.117275,1.0,6.0,2.0,0.9504100000000001
378,grpB,8.0,9.0,Competition,Goggles,Scarlett,Savannah,5.501975,4.0,4.45263,16.0,1.0,0.10077,place,object,person,0.0,0.054495,3.0,1.0,0.167235,1.0,0.0,0.095985,3.0,1.0,0.6509,1.0,1.0,0.09694,2.0,1.0,0.167515,1.0,2.0,2.0,1.637765
