participant,expName,event_id,encoding.thisN,theme,object_label,person_label,place_label,resp_encSpace.rt,resp_enc_success.keys,resp_enc_success.rt,retrieval.thisN,resp_ret_vividness.keys,resp_ret_vividness.rt,q1_type,q2_type,q3_type,resp_gistmem1.corr,resp_gistmem1.rt,resp_gistmem1.keys,resp_gistmem2.corr,resp_gistmem2.rt,resp_gistmem2.keys,resp_gistmem3.corr,resp_gistmem3.rt,resp_gistmem3.keys,resp_detailmem1.corr,resp_detailmem1.rt,resp_detailmem1.keys,resp_detailmem2.corr,resp_detailmem2.rt,resp_detailmem2.keys,resp_detailmem3.corr,resp_detailmem3.rt,resp_detailmem3.keys,familiarity.thisN,resp_facefam.keys,resp_facefam.rt
377,grpB,16.0,0.0,Winter,Record,Samuel,Dining Room,11.38,6.0,9.702,3.0,4.0,2.025,place,person,object,0.0,2.918,4.0,1.0,3.02,2.0,1.0,3.392,3.0,0.0,3.053,2.0,1.0,1.4040000000000001,1.0,1.0,1.903,1.0,22.0,2.0,1.0759999999999998
377,grpB,12.0,1.0,Studying,Trampoline,Ellen,Classroom,12.874,6.0,11.857999999999999,20.0,3.0,0.65,place,person,object,0.0,0.503,2.0,0.0,0.168,3.0,1.0,0.376,4.0,1.0,2.8539999999999996,2.0,1.0,2.909,2.0,1.0,2.935,1.0,15.0,1.0,1.291
377,grpB,9.0,2.0,Shopping,Duster,Robert,Kitchen,7.122000000000001,6.0,2.435,4.0,2.0,0.987,place,object,person,1.0,8.655,4.0,0.0,9.299,3.0,0.0,4.62,3.0,1.0,3.355,2.0,0.0,2.802,2.0,0.0,3.96,2.0,19.0,2.0,0.9690000000000001
377,grpB,18.0,3.0,DIY,Chair,Beyonce,Wine Cellar,13.514000000000001,6.0,1.801,17.0,3.0,0.307,person,object,place,1.0,1.653,2.0,1.0,0.6579999999999999,3.0,1.0,0.325,4.0,0.0,0.20800000000000002,1.0,0.0,0.373,2.0,1.0,1.1520000000000001,1.0,16.0,2.0,0.976
377,grpB,7.0,4.0,Art,Headphones,Denzel,Avenue,4.723,6.0,3.178,1.0,1.0,1.351,person,object,place,0.0,4.856,3.0,0.0,9.722999999999999,3.0,0.0,9.516,1.0,0.0,2.464,2.0,0.0,4.919,1.0,1.0,4.027,1.0,21.0,1.0,0.943
377,grpB,15.0,5.0,Celebration,Football,Meryl,Harbor,10.434000000000001,6.0,1.4069999999999998,12.0,2.0,0.444,object,person,place,0.0,1.043,2.0,1.0,0.754,3.0,1.0,1.003,4.0,0.0,0.929,1.0,1.0,1.307,1.0,1.0,1.111,1.0,10.0,3.0,0.9670000000000001
377,grpB,13.0,6.0,Errands,Stopwatch,Tom,Icerink,11.885,5.0,1.371,9.0,2.0,0.569,place,object,person,1.0,2.5860000000000003,3.0,0.0,1.511,2.0,1.0,0.902,1.0,1.0,2.517,1.0,1.0,4.572,1.0,0.0,1.084,1.0,9.0,3.0,1.57
377,grpB,6.0,7.0,Sightseeing,Ladder,Adam,Beach,5.218,5.0,1.506,14.0,2.0,1.024,object,place,person,0.0,1.153,3.0,0.0,1.177,2.0,0.0,0.48700000000000004,1.0,0.0,1.123,1.0,0.0,1.463,1.0,0.0,1.236,1.0,14.0,3.0,1.194
377,grpB,17.0,8.0,Summer,Puppy,Sandra,Circus,8.177,6.0,1.203,0.0,2.0,3.844,object,person,place,0.0,5.003,1.0,1.0,6.638999999999999,4.0,0.0,4.959,2.0,0.0,3.375,1.0,1.0,4.486000000000001,1.0,0.0,1.893,1.0,12.0,2.0,0.875
377,grpB,4.0,9.0,Exercise,Beachball,Will,Casino,5.216,6.0,1.75,6.0,1.0,0.8809999999999999,object,person,place,1.0,4.662,1.0,1.0,1.02,2.0,0.0,6.171,3.0,0.0,1.98,2.0,1.0,2.702,2.0,1.0,2.5780000000000003,1.0,1.0,2.0,0.72
377,grpB,8.0,10.0,Competition,Goggles,Scarlett,Savannah,9.079,4.0,0.948,15.0,2.0,0.784,place,object,person,0.0,0.385,2.0,1.0,0.46799999999999997,1.0,0.0,0.45899999999999996,3.0,1.0,0.9079999999999999,1.0,1.0,1.77,2.0,0.0,1.2229999999999999,2.0,20.0,2.0,1.121
377,grpB,1.0,11.0,Date,Pitcher,Reese,Studio,1.092,6.0,1.133,23.0,3.0,0.235,person,place,object,0.0,0.321,2.0,1.0,0.125,3.0,0.0,0.943,4.0,1.0,1.1340000000000001,1.0,1.0,2.5180000000000002,2.0,1.0,1.253,2.0,13.0,3.0,1.275
377,grpB,23.0,12.0,Eating,Hammock,Brad,Restaurant,11.69,6.0,1.285,8.0,1.0,0.736,person,object,place,0.0,2.176,2.0,0.0,4.203,4.0,0.0,1.1420000000000001,1.0,0.0,2.887,2.0,1.0,1.385,2.0,0.0,3.176,1.0,2.0,2.0,0.47700000000000004
377,grpB,19.0,13.0,Vacation,Wine,Julia,Pool,10.681,6.0,1.3330000000000002,10.0,3.0,1.386,person,object,place,0.0,2.137,2.0,0.0,5.062,2.0,1.0,5.422000000000001,2.0,1.0,2.3930000000000002,2.0,1.0,1.784,1.0,0.0,3.72,1.0,23.0,3.0,0.8109999999999999
377,grpB,21.0,14.0,Home,Gloves,Angelina,Cabin,12.642999999999999,4.0,0.978,7.0,1.0,1.069,place,object,person,1.0,6.17,2.0,0.0,3.675,3.0,0.0,1.903,2.0,1.0,2.6260000000000003,1.0,1.0,2.286,2.0,1.0,3.361,2.0,4.0,2.0,1.077
