participant,expName,event_id,encoding.thisN,theme,object_label,person_label,place_label,resp_encSpace.rt,resp_enc_success.keys,resp_enc_success.rt,retrieval.thisN,resp_ret_vividness.keys,resp_ret_vividness.rt,q1_type,q2_type,q3_type,resp_gistmem1.corr,resp_gistmem1.rt,resp_gistmem1.keys,resp_gistmem2.corr,resp_gistmem2.rt,resp_gistmem2.keys,resp_gistmem3.corr,resp_gistmem3.rt,resp_gistmem3.keys,resp_detailmem1.corr,resp_detailmem1.rt,resp_detailmem1.keys,resp_detailmem2.corr,resp_detailmem2.rt,resp_detailmem2.keys,resp_detailmem3.corr,resp_detailmem3.rt,resp_detailmem3.keys,familiarity.thisN,resp_facefam.keys,resp_facefam.rt
323,grpA,13.0,0.0,Errands,Stopwatch,Tom,Icerink,13.572295,5.0,4.1374699999999995,3.0,4.0,1.636015,place,object,person,1.0,5.686575,3.0,1.0,2.77114,4.0,1.0,4.702365,1.0,1.0,2.386545,1.0,1.0,1.104095,1.0,0.0,3.8983849999999998,1.0,8.0,2.0,0.769695
323,grpA,21.0,1.0,Home,Gloves,Angelina,Cabin,12.221364999999999,6.0,3.16761,17.0,5.0,1.021045,place,object,person,1.0,1.7175900000000002,2.0,1.0,3.1391299999999998,1.0,1.0,1.4702600000000001,3.0,1.0,1.45202,1.0,1.0,1.07378,2.0,0.0,1.7578099999999999,1.0,9.0,1.0,0.8849899999999999
323,grpA,5.0,2.0,Party,Satchel,Anne,Bowling,2.7030000000000003,6.0,2.25485,21.0,1.0,0.90361,place,person,object,1.0,2.097505,3.0,1.0,5.553445,3.0,1.0,4.735745,1.0,1.0,1.519925,2.0,1.0,0.776595,1.0,1.0,1.2728899999999999,2.0,21.0,2.0,0.6403399999999999
323,grpA,19.0,3.0,Vacation,Wine,Julia,Pool,6.95363,6.0,1.029665,23.0,1.0,1.0202799999999999,person,object,place,1.0,8.485455,3.0,0.0,11.47516,2.0,0.0,2.33683,4.0,1.0,1.531145,2.0,1.0,1.519895,1.0,0.0,1.8012099999999998,1.0,20.0,1.0,2.23605
323,grpA,24.0,4.0,Family,Extinguisher,Ryan,Basketball,10.885535,3.0,0.95621,12.0,4.0,1.068805,person,place,object,1.0,5.485375,4.0,1.0,2.110655,2.0,1.0,0.7531899999999999,3.0,0.0,1.7866549999999999,2.0,1.0,3.08589,1.0,1.0,1.603265,2.0,13.0,2.0,0.8529450000000001
323,grpA,15.0,5.0,Celebration,Football,Meryl,Harbor,7.13375,4.0,0.9522450000000001,10.0,5.0,0.8366,object,person,place,1.0,3.252585,1.0,1.0,2.010255,3.0,1.0,1.170985,4.0,1.0,1.852975,2.0,1.0,2.20198,1.0,1.0,0.8382649999999999,1.0,6.0,1.0,0.602495
323,grpA,3.0,6.0,Music,Bike,Halle,Lighthouse,3.836415,6.0,0.85198,18.0,4.0,1.33545,person,place,object,0.0,9.203465,1.0,1.0,1.131945,1.0,1.0,0.93625,1.0,1.0,2.302655,2.0,0.0,1.336545,1.0,0.0,1.852805,1.0,2.0,2.0,1.336425
323,grpA,2.0,7.0,Volunteer,Flowers,Jennifer,Waterfall,,1.0,1.73838,0.0,3.0,2.07512,person,place,object,1.0,2.284945,1.0,1.0,3.936845,3.0,1.0,1.60189,4.0,1.0,4.2841,2.0,1.0,2.130425,1.0,1.0,1.70518,1.0,7.0,1.0,0.40066999999999997
323,grpA,1.0,8.0,Date,Pitcher,Reese,Studio,6.203545,5.0,0.866505,5.0,5.0,1.25235,person,place,object,1.0,3.6025699999999996,3.0,1.0,1.63605,3.0,1.0,1.252645,2.0,1.0,1.487525,1.0,1.0,2.10132,2.0,1.0,0.95324,2.0,4.0,1.0,0.653
323,grpA,12.0,9.0,Studying,Trampoline,Ellen,Classroom,5.60568,5.0,0.38581,20.0,5.0,0.88587,place,person,object,1.0,3.77998,4.0,1.0,0.64347,4.0,1.0,0.841245,4.0,1.0,4.220644999999999,2.0,0.0,2.5853650000000004,1.0,1.0,1.1545450000000002,1.0,10.0,1.0,0.58617
323,grpA,16.0,10.0,Winter,Record,Samuel,Dining Room,7.3354550000000005,6.0,0.31729,9.0,2.0,1.2033200000000002,place,person,object,1.0,11.189565,2.0,1.0,0.8896350000000001,2.0,1.0,5.685969999999999,3.0,0.0,2.55386,2.0,1.0,1.23624,1.0,1.0,1.269415,1.0,18.0,1.0,0.438825
323,grpA,10.0,11.0,Work,Easel,Emma,Aquarium,4.473315,4.0,0.6876899999999999,8.0,3.0,1.33707,object,place,person,1.0,5.0845199999999995,2.0,1.0,2.1548950000000002,4.0,0.0,2.036765,1.0,1.0,1.835645,1.0,0.0,1.7860900000000002,1.0,1.0,1.35226,1.0,14.0,2.0,0.836935
323,grpA,4.0,12.0,Exercise,Beachball,Will,Casino,,1.0,1.274785,15.0,5.0,1.10273,object,person,place,1.0,2.7252099999999997,1.0,1.0,0.752005,2.0,1.0,0.738685,2.0,0.0,2.45477,2.0,0.0,2.274275,1.0,1.0,0.9355950000000001,1.0,19.0,1.0,0.402615
323,grpA,17.0,13.0,Summer,Puppy,Sandra,Circus,5.18654,6.0,0.220085,1.0,2.0,1.7222,object,person,place,1.0,6.368469999999999,4.0,1.0,4.310985,4.0,1.0,1.251125,1.0,1.0,3.06901,2.0,1.0,4.0365150000000005,1.0,0.0,4.453295,1.0,16.0,2.0,0.67477
323,grpA,14.0,14.0,Relaxing,Stroller,Steve,Ski Slope,8.61967,3.0,0.90043,13.0,4.0,0.7037899999999999,place,person,object,1.0,1.98438,1.0,1.0,1.49969,1.0,1.0,0.649105,2.0,1.0,2.03778,2.0,1.0,1.786475,2.0,1.0,1.0191,1.0,3.0,1.0,0.5538649999999999
323,grpA,11.0,15.0,Games,Binoculars,Leonardo,Lake,9.805295,5.0,0.11970499999999999,22.0,3.0,2.38654,object,place,person,1.0,4.342455,3.0,1.0,1.253075,2.0,0.0,1.6052950000000001,1.0,0.0,1.551395,2.0,0.0,1.43933,2.0,1.0,2.217515,2.0,1.0,1.0,0.49248000000000003
323,grpA,22.0,16.0,Travel,Computer,George,Field,13.106465,5.0,1.5515,16.0,1.0,1.5181149999999999,object,person,place,0.0,2.6352849999999997,2.0,0.0,1.5201049999999998,2.0,0.0,1.03623,3.0,1.0,2.50236,1.0,0.0,4.79092,1.0,1.0,2.156485,2.0,0.0,1.0,2.520475
323,grpA,9.0,17.0,Shopping,Duster,Robert,Kitchen,,2.0,1.28556,6.0,4.0,1.2699799999999999,place,object,person,1.0,3.400265,4.0,1.0,1.05351,2.0,1.0,3.888875,1.0,1.0,2.1012,2.0,1.0,2.4511,1.0,1.0,4.60195,1.0,22.0,2.0,0.651285
323,grpA,23.0,18.0,Eating,Hammock,Brad,Restaurant,6.28589,4.0,0.16937,2.0,1.0,1.9495900000000002,person,object,place,0.0,24.135289999999998,3.0,1.0,6.785325,3.0,1.0,3.89035,3.0,0.0,5.207105,2.0,1.0,1.668655,2.0,1.0,1.5705149999999999,2.0,23.0,1.0,1.068835
323,grpA,18.0,19.0,DIY,Chair,Beyonce,Wine Cellar,4.617095,6.0,0.220075,4.0,6.0,1.020545,person,object,place,1.0,2.7522900000000003,2.0,1.0,1.4376,3.0,1.0,1.35164,4.0,1.0,3.60287,2.0,1.0,1.159425,1.0,1.0,1.8171400000000002,1.0,12.0,2.0,0.801485
323,grpA,8.0,20.0,Competition,Goggles,Scarlett,Savannah,,1.0,1.303515,11.0,3.0,2.42313,place,object,person,1.0,2.185475,1.0,1.0,2.44715,1.0,1.0,3.10379,4.0,1.0,1.1375,1.0,1.0,1.48325,2.0,1.0,2.47327,1.0,11.0,2.0,0.888735
323,grpA,20.0,21.0,Friends,Backpack,Chris,Bridge,8.3032,4.0,0.2525,14.0,6.0,1.417055,object,place,person,1.0,3.4697199999999997,3.0,1.0,1.8354849999999998,4.0,1.0,2.63596,2.0,1.0,1.6528349999999998,2.0,0.0,1.3234549999999998,2.0,1.0,2.4075849999999996,1.0,5.0,2.0,0.8361200000000001
323,grpA,7.0,22.0,Art,Headphones,Denzel,Avenue,12.953505,6.0,0.30366,7.0,4.0,1.05397,person,object,place,1.0,3.7034050000000005,2.0,1.0,0.48596999999999996,2.0,1.0,0.752865,3.0,0.0,1.4198600000000001,2.0,0.0,1.68707,1.0,0.0,4.10307,2.0,17.0,1.0,0.63576
323,grpA,6.0,23.0,Sightseeing,Ladder,Adam,Beach,2.504985,6.0,0.969425,19.0,3.0,1.856695,object,place,person,1.0,9.353539999999999,2.0,1.0,1.2196,1.0,1.0,1.9876099999999999,3.0,1.0,2.1536,2.0,0.0,1.4361700000000002,1.0,1.0,1.2728,2.0,15.0,1.0,0.452725
