participant,expName,event_id,encoding.thisN,theme,object_label,person_label,place_label,resp_encSpace.rt,resp_enc_success.keys,resp_enc_success.rt,retrieval.thisN,resp_ret_vividness.keys,resp_ret_vividness.rt,q1_type,q2_type,q3_type,resp_gistmem1.corr,resp_gistmem1.rt,resp_gistmem1.keys,resp_gistmem2.corr,resp_gistmem2.rt,resp_gistmem2.keys,resp_gistmem3.corr,resp_gistmem3.rt,resp_gistmem3.keys,resp_detailmem1.corr,resp_detailmem1.rt,resp_detailmem1.keys,resp_detailmem2.corr,resp_detailmem2.rt,resp_detailmem2.keys,resp_detailmem3.corr,resp_detailmem3.rt,resp_detailmem3.keys,familiarity.thisN,resp_facefam.keys,resp_facefam.rt
346,grpB,13.0,0.0,Errands,Stopwatch,Tom,Icerink,,3.0,6.41381,10.0,5.0,0.724245,place,object,person,1.0,4.799685,3.0,1.0,2.391475,4.0,1.0,1.801655,1.0,1.0,2.52515,1.0,1.0,3.3405050000000003,1.0,1.0,4.664735,2.0,17.0,1.0,0.5784050000000001
346,grpB,20.0,1.0,Friends,Backpack,Chris,Bridge,,5.0,1.874395,16.0,6.0,0.867345,object,place,person,1.0,2.965035,3.0,1.0,1.522845,4.0,1.0,0.8920049999999999,2.0,0.0,3.46814,1.0,1.0,0.97603,1.0,1.0,1.4898200000000001,1.0,18.0,2.0,2.1165950000000002
346,grpB,2.0,2.0,Volunteer,Flowers,Jennifer,Waterfall,,2.0,3.674425,6.0,6.0,0.735325,person,place,object,1.0,2.488285,1.0,1.0,1.900775,3.0,1.0,1.48462,4.0,0.0,2.368665,1.0,1.0,2.961065,1.0,0.0,1.469955,2.0,7.0,1.0,0.68282
346,grpB,10.0,3.0,Work,Easel,Emma,Aquarium,,6.0,3.057785,9.0,6.0,0.932435,object,place,person,1.0,3.77492,2.0,1.0,1.5519,4.0,1.0,0.784535,4.0,1.0,1.35819,1.0,1.0,2.78198,2.0,1.0,1.5320799999999999,1.0,23.0,1.0,0.646155
346,grpB,8.0,4.0,Competition,Goggles,Scarlett,Savannah,,4.0,2.905825,23.0,3.0,0.950125,place,object,person,1.0,8.001645,1.0,1.0,0.42976499999999995,1.0,1.0,2.862315,4.0,1.0,1.4845549999999998,1.0,1.0,1.1669200000000002,2.0,1.0,1.19221,1.0,1.0,1.0,4.23835
346,grpB,22.0,5.0,Travel,Computer,George,Field,,6.0,1.32406,7.0,1.0,1.09051,object,person,place,0.0,15.985775,2.0,0.0,8.474160000000001,3.0,0.0,7.21992,3.0,0.0,5.528935,2.0,0.0,5.61066,1.0,1.0,2.912045,2.0,3.0,1.0,1.56708
346,grpB,3.0,6.0,Music,Bike,Halle,Lighthouse,,5.0,1.57139,18.0,1.0,0.771885,person,place,object,1.0,33.33567,4.0,1.0,6.496,1.0,1.0,3.803075,1.0,1.0,3.334325,2.0,0.0,0.76565,1.0,1.0,1.435325,2.0,13.0,2.0,1.918655
346,grpB,14.0,7.0,Relaxing,Stroller,Steve,Ski Slope,,5.0,2.14268,19.0,5.0,0.78981,place,person,object,1.0,1.81322,1.0,1.0,1.55625,1.0,1.0,1.666495,2.0,0.0,1.58907,1.0,0.0,1.298505,1.0,0.0,2.85186,2.0,8.0,1.0,0.710485
346,grpB,11.0,8.0,Games,Binoculars,Leonardo,Lake,,2.0,4.45758,4.0,4.0,2.56544,object,place,person,1.0,28.47659,3.0,1.0,1.2282799999999998,2.0,1.0,3.95114,2.0,0.0,2.73515,2.0,1.0,1.785135,1.0,1.0,1.889725,2.0,16.0,1.0,0.47548
346,grpB,21.0,9.0,Home,Gloves,Angelina,Cabin,,4.0,10.30786,14.0,3.0,1.401515,place,object,person,1.0,5.364325,2.0,1.0,1.45346,1.0,1.0,3.1913099999999996,3.0,1.0,2.797005,1.0,0.0,1.9919,1.0,0.0,1.28557,1.0,20.0,1.0,1.036305
