participant,expName,event_id,encoding.thisN,theme,object_label,person_label,place_label,resp_encSpace.rt,resp_enc_success.keys,resp_enc_success.rt,retrieval.thisN,resp_ret_vividness.keys,resp_ret_vividness.rt,q1_type,q2_type,q3_type,resp_gistmem1.corr,resp_gistmem1.rt,resp_gistmem1.keys,resp_gistmem2.corr,resp_gistmem2.rt,resp_gistmem2.keys,resp_gistmem3.corr,resp_gistmem3.rt,resp_gistmem3.keys,resp_detailmem1.corr,resp_detailmem1.rt,resp_detailmem1.keys,resp_detailmem2.corr,resp_detailmem2.rt,resp_detailmem2.keys,resp_detailmem3.corr,resp_detailmem3.rt,resp_detailmem3.keys,familiarity.thisN,resp_facefam.keys,resp_facefam.rt
335,grpA,7.0,0.0,Art,Headphones,Denzel,Avenue,13.949964999999999,4.0,6.150555000000001,18.0,1.0,0.55178,person,object,place,1.0,4.933590000000001,2.0,0.0,3.618585,1.0,1.0,2.417655,3.0,0.0,2.15093,2.0,1.0,1.6837849999999999,2.0,1.0,3.133985,1.0,13.0,2.0,4.5338199999999995
335,grpA,17.0,1.0,Summer,Puppy,Sandra,Circus,11.098945,6.0,2.6509549999999997,20.0,3.0,0.934625,object,person,place,0.0,3.5843300000000005,3.0,0.0,12.73748,3.0,1.0,4.7373449999999995,1.0,1.0,3.9849949999999996,2.0,1.0,1.26773,1.0,0.0,1.450755,1.0,9.0,1.0,0.355595
335,grpA,2.0,2.0,Volunteer,Flowers,Jennifer,Waterfall,6.316525,6.0,1.102195,2.0,6.0,1.0676,person,place,object,1.0,3.3676150000000002,1.0,1.0,1.41775,3.0,1.0,2.23576,4.0,1.0,4.3017900000000004,2.0,1.0,3.2322349999999997,1.0,1.0,1.623345,1.0,22.0,1.0,0.6016050000000001
335,grpA,8.0,3.0,Competition,Goggles,Scarlett,Savannah,11.31836,5.0,2.303045,10.0,5.0,1.634515,place,object,person,1.0,5.66879,1.0,1.0,0.9839,1.0,1.0,1.634725,4.0,1.0,1.215465,1.0,1.0,1.28396,2.0,1.0,3.1511400000000003,1.0,5.0,1.0,0.18412
335,grpA,5.0,4.0,Party,Satchel,Anne,Bowling,9.50205,6.0,0.81812,6.0,6.0,1.06697,place,person,object,1.0,3.4986800000000002,3.0,1.0,2.48486,3.0,1.0,2.26744,1.0,1.0,5.284435,2.0,1.0,1.434425,1.0,1.0,2.7679650000000002,2.0,2.0,1.0,0.20137
335,grpA,23.0,5.0,Eating,Hammock,Brad,Restaurant,8.283425,4.0,0.7336,9.0,4.0,1.03401,person,object,place,0.0,5.502435,4.0,1.0,4.26769,3.0,1.0,3.6514699999999998,3.0,1.0,3.134655,1.0,1.0,1.2678,2.0,1.0,1.403945,2.0,0.0,1.0,2.4695
335,grpA,3.0,6.0,Music,Bike,Halle,Lighthouse,7.173705,6.0,1.48259,16.0,4.0,1.068215,person,place,object,1.0,9.500355,4.0,1.0,1.968595,1.0,1.0,0.9852799999999999,1.0,1.0,3.16799,2.0,1.0,2.034065,2.0,0.0,1.95062,1.0,4.0,1.0,0.134325
335,grpA,12.0,7.0,Studying,Trampoline,Ellen,Classroom,8.517945,6.0,0.7001649999999999,3.0,3.0,1.554675,place,person,object,1.0,10.70084,4.0,0.0,6.983210000000001,3.0,1.0,7.350425,4.0,0.0,3.3517900000000003,1.0,1.0,1.2670000000000001,2.0,1.0,1.297735,1.0,20.0,1.0,0.318015
335,grpA,14.0,8.0,Relaxing,Stroller,Steve,Ski Slope,,4.0,2.4704650000000004,7.0,5.0,1.384595,place,person,object,1.0,6.15025,1.0,1.0,1.7353349999999998,1.0,1.0,1.3349950000000002,2.0,0.0,1.335175,1.0,1.0,1.8505200000000002,2.0,1.0,1.103035,1.0,21.0,1.0,0.251975
335,grpA,10.0,9.0,Work,Easel,Emma,Aquarium,9.4181,5.0,0.203005,8.0,5.0,1.201275,object,place,person,1.0,2.7997650000000003,2.0,1.0,1.400935,4.0,1.0,1.43411,4.0,1.0,1.20153,1.0,1.0,1.265765,2.0,1.0,1.484245,1.0,6.0,1.0,0.31813
335,grpA,4.0,10.0,Exercise,Beachball,Will,Casino,13.135045000000002,5.0,0.817785,23.0,4.0,0.767475,object,person,place,1.0,3.967375,1.0,1.0,1.25168,2.0,1.0,0.9511149999999999,2.0,0.0,1.138935,2.0,1.0,1.2014049999999998,2.0,1.0,1.13396,1.0,11.0,1.0,0.28414
335,grpA,19.0,11.0,Vacation,Wine,Julia,Pool,9.850945,6.0,0.051375,21.0,3.0,1.155445,person,object,place,1.0,5.603085,3.0,1.0,3.918975,4.0,1.0,2.15115,2.0,1.0,1.1976,2.0,1.0,0.8511850000000001,1.0,0.0,1.0818649999999999,1.0,18.0,1.0,0.21753000000000003
335,grpA,18.0,12.0,DIY,Chair,Beyonce,Wine Cellar,,3.0,3.269165,5.0,6.0,1.117085,person,object,place,1.0,2.50228,2.0,1.0,1.11858,3.0,1.0,1.6348850000000001,4.0,0.0,1.6631049999999998,1.0,1.0,1.2670299999999999,1.0,1.0,2.25147,1.0,16.0,1.0,0.30341999999999997
335,grpA,9.0,13.0,Shopping,Duster,Robert,Kitchen,9.684194999999999,6.0,0.368375,12.0,3.0,0.7673449999999999,place,object,person,0.0,9.300410000000001,3.0,1.0,4.3839,2.0,1.0,2.634425,1.0,1.0,2.484915,2.0,1.0,2.600855,1.0,1.0,1.5175450000000001,1.0,12.0,1.0,0.38495
335,grpA,20.0,14.0,Friends,Backpack,Chris,Bridge,6.235665,6.0,0.7743899999999999,1.0,4.0,2.167015,object,place,person,1.0,4.98373,3.0,1.0,1.986175,4.0,1.0,1.46771,2.0,1.0,1.50089,2.0,1.0,1.76783,1.0,1.0,1.4013149999999999,1.0,17.0,1.0,0.26783
335,grpA,16.0,15.0,Winter,Record,Samuel,Dining Room,6.2839849999999995,5.0,0.815,19.0,2.0,1.052185,place,person,object,1.0,5.85039,2.0,1.0,5.267435,2.0,1.0,2.151,3.0,0.0,1.646945,2.0,1.0,1.5682200000000002,1.0,1.0,1.064095,1.0,7.0,1.0,0.8997950000000001
