participant,expName,event_id,encoding.thisN,theme,object_label,person_label,place_label,resp_encSpace.rt,resp_enc_success.keys,resp_enc_success.rt,retrieval.thisN,resp_ret_vividness.keys,resp_ret_vividness.rt,q1_type,q2_type,q3_type,resp_gistmem1.corr,resp_gistmem1.rt,resp_gistmem1.keys,resp_gistmem2.corr,resp_gistmem2.rt,resp_gistmem2.keys,resp_gistmem3.corr,resp_gistmem3.rt,resp_gistmem3.keys,resp_detailmem1.corr,resp_detailmem1.rt,resp_detailmem1.keys,resp_detailmem2.corr,resp_detailmem2.rt,resp_detailmem2.keys,resp_detailmem3.corr,resp_detailmem3.rt,resp_detailmem3.keys,familiarity.thisN,resp_facefam.keys,resp_facefam.rt
374,grpA,18.0,0.0,DIY,Chair,Beyonce,Wine Cellar,,6.0,6.0370349999999995,5.0,5.0,1.651195,person,object,place,1.0,3.3532550000000003,2.0,1.0,1.9202599999999999,3.0,0.0,1.67313,2.0,1.0,2.1506849999999997,2.0,1.0,2.186265,1.0,1.0,1.66507,1.0,4.0,1.0,0.329285
374,grpA,9.0,1.0,Shopping,Duster,Robert,Kitchen,13.437529999999999,5.0,2.682485,1.0,3.0,1.66766,place,object,person,1.0,9.590855,4.0,1.0,3.4410849999999997,2.0,0.0,3.4005349999999996,3.0,1.0,2.8197099999999997,2.0,0.0,1.98282,2.0,1.0,2.5180000000000002,1.0,21.0,1.0,0.851125
374,grpA,13.0,2.0,Errands,Stopwatch,Tom,Icerink,13.40122,4.0,1.88477,8.0,5.0,2.337325,place,object,person,1.0,2.8334900000000003,3.0,1.0,1.555075,4.0,1.0,2.567085,1.0,1.0,2.5412150000000002,1.0,1.0,1.4514,1.0,0.0,2.2218299999999997,1.0,13.0,1.0,0.73482
374,grpA,10.0,3.0,Work,Easel,Emma,Aquarium,9.513395,6.0,0.64279,9.0,6.0,0.9163899999999999,object,place,person,1.0,2.3172200000000003,2.0,1.0,1.9034799999999998,4.0,1.0,1.59964,4.0,1.0,1.3016299999999998,1.0,1.0,2.23431,2.0,1.0,0.90459,1.0,2.0,1.0,0.520505
374,grpA,3.0,4.0,Music,Bike,Halle,Lighthouse,8.35617,6.0,0.35925999999999997,15.0,3.0,1.541035,person,place,object,1.0,3.2349650000000003,4.0,0.0,2.4180650000000004,4.0,0.0,2.51583,3.0,1.0,2.43847,2.0,0.0,1.6527150000000002,1.0,1.0,1.555215,2.0,9.0,1.0,0.81772
374,grpA,17.0,5.0,Summer,Puppy,Sandra,Circus,11.353245,6.0,1.17777,23.0,1.0,1.736795,object,person,place,1.0,5.160815,4.0,0.0,1.61491,1.0,1.0,3.18416,1.0,0.0,1.330095,1.0,1.0,1.7779150000000001,1.0,1.0,1.9511599999999998,2.0,23.0,1.0,2.09516
374,grpA,12.0,6.0,Studying,Trampoline,Ellen,Classroom,7.654789999999999,6.0,0.23824499999999998,14.0,5.0,1.128375,place,person,object,1.0,3.348955,4.0,0.0,2.656205,3.0,1.0,2.6112450000000003,4.0,0.0,2.151935,1.0,1.0,1.285255,2.0,1.0,1.4844700000000002,1.0,5.0,1.0,0.45065
374,grpA,15.0,7.0,Celebration,Football,Meryl,Harbor,3.332215,6.0,1.430725,0.0,6.0,2.35129,object,person,place,1.0,5.69723,1.0,1.0,1.905615,3.0,1.0,2.231735,4.0,1.0,1.78977,2.0,1.0,1.71374,1.0,1.0,1.9200099999999998,1.0,8.0,1.0,0.6675300000000001
374,grpA,5.0,8.0,Party,Satchel,Anne,Bowling,4.131295,6.0,0.6013,10.0,6.0,0.819565,place,person,object,1.0,4.917505,3.0,1.0,3.206315,3.0,1.0,1.502975,1.0,0.0,2.28526,1.0,0.0,1.6564849999999998,2.0,1.0,0.88374,2.0,18.0,1.0,0.76731
374,grpA,23.0,9.0,Eating,Hammock,Brad,Restaurant,6.45354,6.0,0.60837,21.0,4.0,0.8693049999999999,person,object,place,0.0,7.26545,4.0,1.0,5.4351650000000005,3.0,1.0,1.439435,3.0,0.0,1.53077,2.0,0.0,0.839585,1.0,1.0,1.6334799999999998,2.0,1.0,1.0,0.5503899999999999
374,grpA,1.0,10.0,Date,Pitcher,Reese,Studio,8.47992,6.0,1.08741,13.0,6.0,0.9128,person,place,object,1.0,6.640795,3.0,1.0,2.6515400000000002,3.0,1.0,1.246185,2.0,1.0,1.202735,1.0,0.0,2.8545599999999998,1.0,1.0,0.985245,2.0,11.0,1.0,0.65287
374,grpA,11.0,11.0,Games,Binoculars,Leonardo,Lake,3.80111,6.0,1.2256799999999999,11.0,5.0,0.9218350000000001,object,place,person,1.0,6.996395,3.0,1.0,1.99846,2.0,1.0,2.19218,2.0,0.0,1.8077849999999998,2.0,0.0,1.3179100000000001,2.0,0.0,2.068775,1.0,6.0,1.0,0.53719
