participant,expName,event_id,encoding.thisN,theme,object_label,person_label,place_label,resp_encSpace.rt,resp_enc_success.keys,resp_enc_success.rt,retrieval.thisN,resp_ret_vividness.keys,resp_ret_vividness.rt,q1_type,q2_type,q3_type,resp_gistmem1.corr,resp_gistmem1.rt,resp_gistmem1.keys,resp_gistmem2.corr,resp_gistmem2.rt,resp_gistmem2.keys,resp_gistmem3.corr,resp_gistmem3.rt,resp_gistmem3.keys,resp_detailmem1.corr,resp_detailmem1.rt,resp_detailmem1.keys,resp_detailmem2.corr,resp_detailmem2.rt,resp_detailmem2.keys,resp_detailmem3.corr,resp_detailmem3.rt,resp_detailmem3.keys,familiarity.thisN,resp_facefam.keys,resp_facefam.rt
301,grpA,24.0,0.0,Family,Extinguisher,Ryan,Basketball,12.522765,4.0,2.7170900000000002,3.0,1.0,2.3012599999999996,person,place,object,1.0,4.38503,4.0,1.0,5.1614,2.0,1.0,1.7034200000000002,3.0,1.0,2.619365,1.0,1.0,2.196365,1.0,1.0,1.8049950000000001,2.0,6.0,1.0,2.40499
301,grpA,21.0,1.0,Home,Gloves,Angelina,Cabin,9.989410000000001,6.0,1.71396,10.0,1.0,0.70622,place,object,person,0.0,7.400164999999999,3.0,1.0,3.086405,1.0,0.0,1.36907,2.0,1.0,5.31128,1.0,1.0,1.9360950000000001,2.0,1.0,1.569005,2.0,11.0,1.0,1.48265
301,grpA,9.0,2.0,Shopping,Duster,Robert,Kitchen,10.95668,3.0,1.17262,5.0,4.0,1.136465,place,object,person,1.0,7.820175,4.0,1.0,1.1871049999999999,2.0,1.0,3.7765400000000002,1.0,1.0,2.48538,2.0,1.0,1.44078,1.0,0.0,4.4339699999999995,2.0,22.0,1.0,3.4692
301,grpA,2.0,3.0,Volunteer,Flowers,Jennifer,Waterfall,5.69399,4.0,2.62228,2.0,4.0,1.588,person,place,object,0.0,3.1528549999999997,2.0,1.0,3.00319,3.0,1.0,2.81184,4.0,1.0,1.866845,2.0,1.0,1.7303099999999998,1.0,1.0,1.199925,1.0,20.0,1.0,3.586235
301,grpA,3.0,4.0,Music,Bike,Halle,Lighthouse,11.25296,5.0,1.5694649999999999,11.0,4.0,1.57074,person,place,object,1.0,3.3075650000000003,4.0,1.0,5.50333,1.0,1.0,2.971955,1.0,1.0,2.736195,2.0,1.0,2.492955,2.0,0.0,1.368225,1.0,8.0,2.0,1.7993
301,grpA,10.0,5.0,Work,Easel,Emma,Aquarium,3.85301,2.0,1.00076,9.0,2.0,1.00407,object,place,person,1.0,3.085985,2.0,0.0,3.17339,2.0,1.0,2.005805,4.0,1.0,1.18979,1.0,0.0,3.452425,1.0,1.0,1.53506,1.0,5.0,2.0,2.35142
301,grpA,20.0,6.0,Friends,Backpack,Chris,Bridge,6.71863,3.0,1.304655,19.0,1.0,0.749725,object,place,person,1.0,4.635680000000001,3.0,0.0,4.00684,1.0,0.0,3.341195,1.0,0.0,1.4058,1.0,1.0,1.398385,1.0,1.0,1.472575,1.0,21.0,1.0,1.2070049999999999
301,grpA,13.0,7.0,Errands,Stopwatch,Tom,Icerink,9.851415,3.0,0.9646950000000001,8.0,2.0,0.99929,place,object,person,1.0,5.818175,3.0,1.0,4.32068,4.0,0.0,2.666525,4.0,0.0,2.870325,2.0,1.0,1.502995,1.0,0.0,2.8672,1.0,4.0,1.0,2.45328
301,grpA,23.0,8.0,Eating,Hammock,Brad,Restaurant,6.53479,6.0,0.946665,1.0,3.0,1.56492,person,object,place,0.0,5.380125,2.0,1.0,6.88364,3.0,1.0,1.890655,3.0,0.0,3.7842550000000004,2.0,1.0,2.0732150000000003,2.0,1.0,3.6556349999999997,2.0,19.0,3.0,2.6993650000000002
301,grpA,1.0,9.0,Date,Pitcher,Reese,Studio,5.039495,4.0,1.03775,23.0,2.0,1.175115,person,place,object,1.0,3.8010900000000003,3.0,1.0,4.90057,3.0,1.0,1.55237,2.0,0.0,1.4108,2.0,0.0,1.206905,1.0,0.0,1.37147,1.0,23.0,1.0,1.5687149999999999
301,grpA,12.0,10.0,Studying,Trampoline,Ellen,Classroom,6.866960000000001,4.0,0.8688600000000001,18.0,5.0,1.1674,place,person,object,1.0,3.33609,4.0,1.0,1.13742,4.0,1.0,5.106085,4.0,0.0,1.7380400000000003,1.0,0.0,2.5062900000000004,1.0,1.0,0.8234950000000001,1.0,10.0,1.0,0.74021
301,grpA,17.0,11.0,Summer,Puppy,Sandra,Circus,3.686525,2.0,0.9673799999999999,16.0,1.0,0.456755,object,person,place,0.0,4.458175,2.0,0.0,1.616535,3.0,1.0,1.13963,1.0,0.0,1.350575,1.0,0.0,1.7032150000000001,2.0,0.0,1.8433099999999998,1.0,12.0,1.0,2.06201
301,grpA,4.0,12.0,Exercise,Beachball,Will,Casino,3.832995,3.0,1.1008850000000001,6.0,5.0,1.102075,object,person,place,1.0,2.01926,1.0,1.0,2.61883,2.0,1.0,1.60194,2.0,0.0,1.8788049999999998,2.0,0.0,1.7627599999999999,1.0,1.0,2.332495,1.0,14.0,1.0,1.09978
301,grpA,19.0,13.0,Vacation,Wine,Julia,Pool,2.77216,2.0,1.91261,22.0,5.0,1.16314,person,object,place,1.0,4.207115,3.0,1.0,2.5826599999999997,4.0,1.0,1.728335,2.0,0.0,3.15256,1.0,1.0,0.884085,1.0,0.0,1.00874,1.0,1.0,2.0,3.498265
301,grpA,6.0,14.0,Sightseeing,Ladder,Adam,Beach,7.302510000000001,5.0,1.035205,21.0,5.0,1.19098,object,place,person,1.0,2.8355099999999998,2.0,1.0,1.41815,1.0,1.0,1.4677200000000001,3.0,0.0,1.9851599999999998,1.0,0.0,2.202865,1.0,0.0,1.640775,1.0,9.0,1.0,0.9359799999999999
301,grpA,8.0,15.0,Competition,Goggles,Scarlett,Savannah,4.750335,4.0,1.004375,14.0,3.0,1.252645,place,object,person,1.0,5.70172,1.0,1.0,2.430965,1.0,0.0,0.936365,1.0,0.0,2.198035,2.0,1.0,1.3837549999999998,2.0,1.0,2.1363950000000003,1.0,3.0,2.0,1.518
