participant,expName,event_id,encoding.thisN,theme,object_label,person_label,place_label,resp_encSpace.rt,resp_enc_success.keys,resp_enc_success.rt,retrieval.thisN,resp_ret_vividness.keys,resp_ret_vividness.rt,q1_type,q2_type,q3_type,resp_gistmem1.corr,resp_gistmem1.rt,resp_gistmem1.keys,resp_gistmem2.corr,resp_gistmem2.rt,resp_gistmem2.keys,resp_gistmem3.corr,resp_gistmem3.rt,resp_gistmem3.keys,resp_detailmem1.corr,resp_detailmem1.rt,resp_detailmem1.keys,resp_detailmem2.corr,resp_detailmem2.rt,resp_detailmem2.keys,resp_detailmem3.corr,resp_detailmem3.rt,resp_detailmem3.keys,familiarity.thisN,resp_facefam.keys,resp_facefam.rt
322,grpA,16.0,0.0,Winter,Record,Samuel,Dining Room,13.935535,6.0,5.636495,19.0,6.0,0.90604,place,person,object,1.0,2.2038849999999996,2.0,1.0,0.800225,2.0,1.0,1.154255,3.0,1.0,1.21828,1.0,1.0,1.0079200000000001,1.0,1.0,0.5869850000000001,1.0,8.0,1.0,0.336545
322,grpA,5.0,1.0,Party,Satchel,Anne,Bowling,12.869475,6.0,4.5712150000000005,12.0,6.0,0.9504299999999999,place,person,object,1.0,1.5731899999999999,3.0,1.0,2.00252,3.0,1.0,1.08606,1.0,0.0,2.066325,1.0,1.0,1.70513,1.0,1.0,1.354765,2.0,15.0,1.0,0.45346499999999995
322,grpA,2.0,2.0,Volunteer,Flowers,Jennifer,Waterfall,11.669235,6.0,1.7531900000000002,5.0,5.0,1.006585,person,place,object,1.0,2.102035,1.0,1.0,1.5029649999999999,3.0,1.0,2.004525,4.0,1.0,1.35667,2.0,1.0,2.08592,1.0,1.0,0.836965,1.0,7.0,1.0,0.38811999999999997
322,grpA,21.0,3.0,Home,Gloves,Angelina,Cabin,11.30017,6.0,1.8513549999999999,7.0,5.0,0.770415,place,object,person,1.0,6.13512,2.0,1.0,2.240105,1.0,1.0,0.97067,3.0,1.0,1.588,1.0,1.0,0.70418,2.0,1.0,1.05514,2.0,22.0,1.0,0.13338
322,grpA,15.0,4.0,Celebration,Football,Meryl,Harbor,11.638214999999999,6.0,1.4192850000000001,17.0,6.0,0.78395,object,person,place,1.0,2.894805,1.0,1.0,0.7694949999999999,3.0,1.0,1.685655,4.0,1.0,1.074015,2.0,1.0,1.7858450000000001,1.0,0.0,2.024445,2.0,0.0,1.0,1.30345
322,grpA,18.0,5.0,DIY,Chair,Beyonce,Wine Cellar,13.684375,6.0,0.8863850000000001,18.0,5.0,1.021625,person,object,place,1.0,1.683445,2.0,1.0,1.02568,3.0,1.0,1.8032599999999999,4.0,1.0,1.803475,2.0,1.0,2.38363,1.0,1.0,0.789235,1.0,9.0,1.0,0.37037
322,grpA,24.0,6.0,Family,Extinguisher,Ryan,Basketball,,3.0,7.30272,8.0,3.0,1.238415,person,place,object,1.0,6.05339,4.0,1.0,1.185125,2.0,1.0,2.607965,3.0,1.0,1.386435,1.0,1.0,1.45817,1.0,1.0,2.00323,2.0,12.0,1.0,0.5177
322,grpA,10.0,7.0,Work,Easel,Emma,Aquarium,8.916215,6.0,2.486895,9.0,4.0,1.037865,object,place,person,1.0,5.08362,2.0,1.0,4.640175,4.0,1.0,1.322525,4.0,1.0,1.186975,1.0,1.0,3.9521599999999997,2.0,1.0,0.6881,1.0,13.0,1.0,0.936265
322,grpA,14.0,8.0,Relaxing,Stroller,Steve,Ski Slope,7.619555,6.0,1.2179200000000001,11.0,6.0,0.8876299999999999,place,person,object,1.0,5.771175,1.0,1.0,0.736345,1.0,1.0,0.7188,2.0,1.0,1.752115,2.0,1.0,1.203475,2.0,1.0,1.33391,1.0,21.0,1.0,0.10305999999999998
322,grpA,17.0,9.0,Summer,Puppy,Sandra,Circus,5.352735,6.0,1.301925,4.0,4.0,1.7894700000000001,object,person,place,1.0,6.35674,4.0,1.0,1.9887299999999999,4.0,1.0,3.4508400000000004,1.0,1.0,1.270665,2.0,1.0,1.5066,1.0,1.0,2.518975,2.0,4.0,1.0,0.23301
