participant,expName,event_id,encoding.thisN,theme,object_label,person_label,place_label,resp_encSpace.rt,resp_enc_success.keys,resp_enc_success.rt,retrieval.thisN,resp_ret_vividness.keys,resp_ret_vividness.rt,q1_type,q2_type,q3_type,resp_gistmem1.corr,resp_gistmem1.rt,resp_gistmem1.keys,resp_gistmem2.corr,resp_gistmem2.rt,resp_gistmem2.keys,resp_gistmem3.corr,resp_gistmem3.rt,resp_gistmem3.keys,resp_detailmem1.corr,resp_detailmem1.rt,resp_detailmem1.keys,resp_detailmem2.corr,resp_detailmem2.rt,resp_detailmem2.keys,resp_detailmem3.corr,resp_detailmem3.rt,resp_detailmem3.keys,familiarity.thisN,resp_facefam.keys,resp_facefam.rt
316,grpB,20.0,0.0,Friends,Backpack,Chris,Bridge,,5.0,3.838,2.0,2.0,1.892,object,place,person,1.0,2.952,3.0,1.0,1.3840000000000001,4.0,1.0,3.39,2.0,0.0,3.1719999999999997,1.0,1.0,1.1079999999999999,1.0,0.0,3.1069999999999998,2.0,8.0,1.0,0.4
316,grpB,24.0,1.0,Family,Extinguisher,Ryan,Basketball,,2.0,1.2009999999999998,23.0,1.0,0.924,person,place,object,1.0,7.3229999999999995,4.0,1.0,11.918,2.0,1.0,1.901,3.0,0.0,3.188,2.0,1.0,2.093,1.0,1.0,2.0340000000000003,2.0,5.0,1.0,0.366
316,grpB,17.0,2.0,Summer,Puppy,Sandra,Circus,11.805,6.0,2.617,0.0,5.0,3.6830000000000003,object,person,place,1.0,11.258,4.0,0.0,9.793,3.0,0.0,2.356,2.0,0.0,6.232,1.0,1.0,9.55,1.0,0.0,5.501,1.0,15.0,1.0,0.466
316,grpB,15.0,3.0,Celebration,Football,Meryl,Harbor,11.482000000000001,5.0,1.0390000000000001,18.0,5.0,1.156,object,person,place,1.0,3.168,1.0,1.0,7.2989999999999995,3.0,1.0,1.505,4.0,1.0,1.351,2.0,1.0,5.667000000000001,1.0,1.0,2.766,1.0,1.0,1.0,0.524
316,grpB,18.0,4.0,DIY,Chair,Beyonce,Wine Cellar,,6.0,0.051,5.0,5.0,1.091,person,object,place,1.0,2.891,2.0,1.0,0.9490000000000001,3.0,1.0,1.109,4.0,1.0,1.7,2.0,0.0,3.9760000000000004,2.0,1.0,1.99,1.0,21.0,1.0,0.4
316,grpB,14.0,5.0,Relaxing,Stroller,Steve,Ski Slope,,5.0,0.317,1.0,3.0,1.64,place,person,object,1.0,6.422000000000001,1.0,1.0,6.966,1.0,1.0,6.5760000000000005,2.0,1.0,3.767,2.0,1.0,4.235,2.0,1.0,1.056,1.0,2.0,1.0,0.384
316,grpB,23.0,6.0,Eating,Hammock,Brad,Restaurant,,4.0,1.933,20.0,4.0,1.7069999999999999,person,object,place,0.0,4.9510000000000005,2.0,1.0,3.687,3.0,0.0,4.353,2.0,0.0,1.921,2.0,0.0,1.456,1.0,0.0,1.973,1.0,17.0,1.0,0.306
316,grpB,4.0,7.0,Exercise,Beachball,Will,Casino,,1.0,1.199,9.0,1.0,3.09,object,person,place,1.0,3.966,1.0,1.0,2.855,2.0,1.0,5.742000000000001,2.0,0.0,3.1,2.0,0.0,2.4,1.0,1.0,1.5830000000000002,1.0,11.0,1.0,0.568
316,grpB,11.0,8.0,Games,Binoculars,Leonardo,Lake,,6.0,0.207,4.0,4.0,1.2409999999999999,object,place,person,1.0,9.856,3.0,1.0,0.917,2.0,1.0,1.235,2.0,1.0,2.535,1.0,1.0,1.909,1.0,1.0,1.224,2.0,9.0,1.0,0.467
316,grpB,8.0,9.0,Competition,Goggles,Scarlett,Savannah,,5.0,0.9159999999999999,11.0,4.0,1.4,place,object,person,1.0,5.382999999999999,1.0,1.0,2.115,1.0,1.0,3.1319999999999997,4.0,1.0,1.551,1.0,1.0,1.042,2.0,0.0,1.541,2.0,4.0,1.0,1.138
