participant,expName,event_id,encoding.thisN,theme,object_label,person_label,place_label,resp_encSpace.rt,resp_enc_success.keys,resp_enc_success.rt,retrieval.thisN,resp_ret_vividness.keys,resp_ret_vividness.rt,q1_type,q2_type,q3_type,resp_gistmem1.corr,resp_gistmem1.rt,resp_gistmem1.keys,resp_gistmem2.corr,resp_gistmem2.rt,resp_gistmem2.keys,resp_gistmem3.corr,resp_gistmem3.rt,resp_gistmem3.keys,resp_detailmem1.corr,resp_detailmem1.rt,resp_detailmem1.keys,resp_detailmem2.corr,resp_detailmem2.rt,resp_detailmem2.keys,resp_detailmem3.corr,resp_detailmem3.rt,resp_detailmem3.keys,familiarity.thisN,resp_facefam.keys,resp_facefam.rt
351,grpB,7.0,0.0,Art,Headphones,Denzel,Avenue,10.185694999999999,3.0,9.579464999999999,8.0,6.0,2.866725,person,object,place,1.0,4.11279,2.0,1.0,3.2334400000000003,2.0,1.0,5.150580000000001,3.0,1.0,2.336625,1.0,1.0,3.12558,2.0,1.0,2.71798,1.0,14.0,1.0,0.63556
351,grpB,2.0,1.0,Volunteer,Flowers,Jennifer,Waterfall,,5.0,3.692715,12.0,4.0,3.317935,person,place,object,1.0,11.469875,1.0,1.0,3.97795,3.0,1.0,1.437845,4.0,0.0,6.12455,1.0,1.0,1.30057,1.0,0.0,5.149859999999999,2.0,15.0,1.0,0.538125
351,grpB,16.0,2.0,Winter,Record,Samuel,Dining Room,9.717265,6.0,6.25756,23.0,2.0,1.574125,place,person,object,1.0,16.822039999999998,2.0,1.0,3.41543,2.0,1.0,2.84213,3.0,1.0,7.149155,1.0,1.0,1.60409,1.0,1.0,2.704625,1.0,7.0,1.0,0.40415999999999996
351,grpB,21.0,3.0,Home,Gloves,Angelina,Cabin,13.76736,6.0,2.053935,18.0,6.0,1.2159200000000001,place,object,person,1.0,5.40409,2.0,1.0,1.17069,1.0,1.0,2.03441,3.0,1.0,1.5237049999999999,1.0,1.0,1.468545,2.0,1.0,2.97555,2.0,22.0,1.0,0.50397
351,grpB,14.0,4.0,Relaxing,Stroller,Steve,Ski Slope,12.04022,6.0,1.00155,2.0,6.0,1.0582,place,person,object,1.0,7.632630000000001,1.0,1.0,1.223795,1.0,1.0,2.5888299999999997,2.0,1.0,1.75206,2.0,1.0,1.6386450000000001,2.0,1.0,1.7050450000000001,1.0,2.0,1.0,0.927425
351,grpB,15.0,5.0,Celebration,Football,Meryl,Harbor,6.32419,6.0,2.238945,9.0,6.0,1.202285,object,person,place,1.0,11.45505,1.0,1.0,2.19254,3.0,1.0,1.388295,4.0,1.0,2.078135,2.0,1.0,2.9324049999999997,1.0,1.0,1.5996700000000001,1.0,20.0,1.0,0.581665
351,grpB,13.0,6.0,Errands,Stopwatch,Tom,Icerink,,5.0,1.374325,21.0,6.0,1.620815,place,object,person,0.0,6.220280000000001,4.0,1.0,1.322595,4.0,1.0,1.093285,1.0,0.0,3.1345099999999997,2.0,1.0,1.3048799999999998,1.0,1.0,1.319365,2.0,19.0,1.0,2.152205
351,grpB,1.0,7.0,Date,Pitcher,Reese,Studio,11.57215,4.0,0.287025,13.0,6.0,1.4511450000000001,person,place,object,1.0,9.632060000000001,3.0,1.0,2.08943,3.0,1.0,3.534675,2.0,0.0,3.050435,2.0,0.0,1.9011200000000001,1.0,1.0,1.617685,2.0,3.0,1.0,0.9514299999999999
351,grpB,9.0,8.0,Shopping,Duster,Robert,Kitchen,4.42167,6.0,1.78752,22.0,4.0,1.9020700000000001,place,object,person,1.0,6.91517,4.0,1.0,5.171255,2.0,1.0,4.606225,1.0,0.0,2.7402599999999997,1.0,0.0,2.25005,2.0,1.0,2.282755,1.0,9.0,1.0,0.54998
351,grpB,10.0,9.0,Work,Easel,Emma,Aquarium,8.333,6.0,2.576865,10.0,6.0,0.8990299999999999,object,place,person,1.0,4.79801,2.0,1.0,1.604135,4.0,1.0,1.9030599999999998,4.0,1.0,1.9203700000000001,1.0,1.0,5.056825,2.0,1.0,1.55871,1.0,12.0,1.0,1.90188
351,grpB,19.0,10.0,Vacation,Wine,Julia,Pool,5.085705,6.0,0.218185,17.0,3.0,2.11733,person,object,place,1.0,5.7673,3.0,1.0,7.5381800000000005,4.0,1.0,4.59776,2.0,1.0,4.46062,2.0,1.0,2.03752,1.0,0.0,1.533535,1.0,5.0,1.0,2.304475
351,grpB,6.0,11.0,Sightseeing,Ladder,Adam,Beach,7.559830000000001,5.0,1.86905,4.0,6.0,1.02516,object,place,person,1.0,5.2531099999999995,2.0,1.0,1.734545,1.0,1.0,1.72545,3.0,1.0,2.157795,2.0,1.0,3.0834599999999996,2.0,1.0,1.9175200000000001,2.0,1.0,1.0,1.157965
351,grpB,18.0,12.0,DIY,Chair,Beyonce,Wine Cellar,7.597160000000001,6.0,0.75129,3.0,6.0,1.084575,person,object,place,1.0,6.018994999999999,2.0,1.0,2.133905,3.0,1.0,2.152215,4.0,1.0,1.9174650000000002,2.0,1.0,3.206685,1.0,1.0,1.688425,1.0,6.0,1.0,0.739935
351,grpB,20.0,13.0,Friends,Backpack,Chris,Bridge,8.01988,6.0,1.09152,14.0,6.0,1.002235,object,place,person,1.0,3.377365,3.0,1.0,2.03258,4.0,1.0,1.881645,2.0,1.0,1.5347950000000001,2.0,1.0,2.6339349999999997,1.0,1.0,1.8010400000000002,1.0,23.0,1.0,2.0371650000000003
351,grpB,3.0,14.0,Music,Bike,Halle,Lighthouse,11.15577,5.0,0.46898500000000004,5.0,1.0,1.170315,person,place,object,0.0,7.037485,2.0,0.0,11.89834,3.0,0.0,7.134245,4.0,1.0,3.4506900000000003,2.0,1.0,2.08763,2.0,1.0,1.9010349999999998,2.0,13.0,1.0,0.59113
351,grpB,11.0,15.0,Games,Binoculars,Leonardo,Lake,,4.0,2.9403349999999997,16.0,6.0,1.318985,object,place,person,1.0,5.659244999999999,3.0,1.0,1.12598,2.0,1.0,2.0039599999999997,2.0,1.0,5.697769999999999,1.0,1.0,2.50754,1.0,1.0,2.2347349999999997,2.0,4.0,1.0,0.7075600000000001
