participant,expName,event_id,encoding.thisN,theme,object_label,person_label,place_label,resp_encSpace.rt,resp_enc_success.keys,resp_enc_success.rt,retrieval.thisN,resp_ret_vividness.keys,resp_ret_vividness.rt,q1_type,q2_type,q3_type,resp_gistmem1.corr,resp_gistmem1.rt,resp_gistmem1.keys,resp_gistmem2.corr,resp_gistmem2.rt,resp_gistmem2.keys,resp_gistmem3.corr,resp_gistmem3.rt,resp_gistmem3.keys,resp_detailmem1.corr,resp_detailmem1.rt,resp_detailmem1.keys,resp_detailmem2.corr,resp_detailmem2.rt,resp_detailmem2.keys,resp_detailmem3.corr,resp_detailmem3.rt,resp_detailmem3.keys,familiarity.thisN,resp_facefam.keys,resp_facefam.rt
349,grpA,11.0,0.0,Games,Binoculars,Leonardo,Lake,13.323615,6.0,4.793095,13.0,2.0,0.5070600000000001,object,place,person,1.0,5.32263,3.0,0.0,3.8676800000000005,1.0,0.0,6.691615,1.0,0.0,0.334135,2.0,0.0,0.25669000000000003,2.0,0.0,0.38834,1.0,20.0,1.0,0.56817
349,grpA,23.0,1.0,Eating,Hammock,Brad,Restaurant,6.433575,6.0,2.373935,11.0,3.0,0.939745,person,object,place,1.0,11.42072,1.0,0.0,2.39074,2.0,0.0,2.735235,1.0,1.0,0.31040500000000004,1.0,0.0,0.42685500000000004,1.0,1.0,0.517985,2.0,14.0,1.0,0.408005
349,grpA,24.0,2.0,Family,Extinguisher,Ryan,Basketball,5.536935,6.0,1.676795,3.0,2.0,1.0200850000000001,person,place,object,1.0,2.53366,4.0,0.0,5.902735,1.0,0.0,5.0201400000000005,4.0,1.0,1.1735,1.0,0.0,2.89845,2.0,1.0,1.77414,2.0,17.0,1.0,0.40318000000000004
349,grpA,20.0,3.0,Friends,Backpack,Chris,Bridge,,6.0,1.2214399999999999,21.0,3.0,1.000005,object,place,person,0.0,46.95361,2.0,0.0,1.2383950000000001,3.0,1.0,0.821675,2.0,1.0,0.736785,2.0,0.0,0.36700000000000005,2.0,1.0,0.407785,1.0,9.0,1.0,0.28443
349,grpA,12.0,4.0,Studying,Trampoline,Ellen,Classroom,,6.0,6.38895,8.0,5.0,0.71772,place,person,object,1.0,5.653995,4.0,1.0,0.49225,4.0,1.0,5.86918,4.0,0.0,0.95063,1.0,1.0,0.27508,2.0,1.0,0.49121000000000004,1.0,12.0,1.0,0.18578499999999998
349,grpA,17.0,5.0,Summer,Puppy,Sandra,Circus,10.86762,6.0,1.02748,9.0,2.0,0.586865,object,person,place,1.0,10.8635,4.0,1.0,4.570695,4.0,1.0,1.7206150000000002,1.0,0.0,0.517085,1.0,0.0,0.703695,2.0,0.0,0.63651,1.0,18.0,1.0,0.405885
349,grpA,22.0,6.0,Travel,Computer,George,Field,10.036435,6.0,1.02072,19.0,3.0,0.81642,object,person,place,0.0,16.023285,3.0,1.0,2.64288,1.0,1.0,2.840235,1.0,1.0,0.529065,1.0,1.0,0.300975,2.0,0.0,0.467805,1.0,5.0,1.0,0.20629499999999998
349,grpA,21.0,7.0,Home,Gloves,Angelina,Cabin,8.855945,6.0,0.96888,7.0,2.0,0.66977,place,object,person,1.0,10.6715,2.0,1.0,4.420395,1.0,0.0,1.17311,2.0,1.0,1.270325,1.0,0.0,1.2993,1.0,0.0,0.8006300000000001,1.0,13.0,1.0,0.318185
349,grpA,13.0,8.0,Errands,Stopwatch,Tom,Icerink,13.199254999999999,5.0,1.158045,10.0,2.0,0.735085,place,object,person,1.0,8.752715,3.0,0.0,5.20927,1.0,0.0,5.38543,3.0,1.0,0.7525850000000001,1.0,0.0,0.541975,2.0,0.0,0.8342350000000001,1.0,22.0,1.0,1.48318
349,grpA,16.0,9.0,Winter,Record,Samuel,Dining Room,4.47724,6.0,0.8276600000000001,20.0,3.0,0.9908299999999999,place,person,object,0.0,6.438395,4.0,1.0,8.105835,2.0,1.0,2.06054,3.0,0.0,0.6274350000000001,2.0,0.0,0.623005,2.0,0.0,0.46528500000000006,2.0,21.0,1.0,1.690605
349,grpA,3.0,10.0,Music,Bike,Halle,Lighthouse,0.8040649999999999,6.0,1.2440200000000001,18.0,2.0,0.5687,person,place,object,1.0,8.704464999999999,4.0,1.0,3.0206,1.0,1.0,3.8179300000000005,1.0,0.0,0.168525,1.0,1.0,0.117185,2.0,1.0,0.16826,2.0,6.0,1.0,0.207635
349,grpA,15.0,11.0,Celebration,Football,Meryl,Harbor,2.671195,6.0,1.067175,22.0,3.0,0.338395,object,person,place,0.0,4.8849599999999995,2.0,1.0,4.37711,3.0,1.0,2.251975,4.0,0.0,0.5192100000000001,1.0,0.0,0.142215,2.0,1.0,0.20389000000000002,1.0,15.0,1.0,1.058235
349,grpA,9.0,12.0,Shopping,Duster,Robert,Kitchen,,6.0,0.835065,23.0,3.0,0.5274800000000001,place,object,person,1.0,21.293570000000003,4.0,1.0,1.4671049999999999,2.0,1.0,3.077605,1.0,0.0,0.468075,1.0,0.0,0.201195,2.0,1.0,0.12000999999999999,1.0,0.0,1.0,10.668905
349,grpA,14.0,13.0,Relaxing,Stroller,Steve,Ski Slope,1.119105,6.0,0.98545,14.0,1.0,0.22474499999999997,place,person,object,0.0,28.156584999999996,4.0,1.0,3.703995,1.0,1.0,4.170385,2.0,0.0,0.366865,1.0,1.0,0.28899,2.0,0.0,0.8052199999999999,2.0,8.0,1.0,0.202685
349,grpA,6.0,14.0,Sightseeing,Ladder,Adam,Beach,1.58599,6.0,1.10293,17.0,3.0,0.5835,object,place,person,1.0,26.752855,2.0,0.0,2.457815,3.0,1.0,5.184695,3.0,0.0,0.40419499999999997,1.0,1.0,0.170705,2.0,1.0,0.61975,2.0,1.0,1.0,1.427835
349,grpA,7.0,15.0,Art,Headphones,Denzel,Avenue,8.435245,6.0,1.038605,1.0,2.0,1.20469,person,object,place,0.0,6.120425,1.0,0.0,6.224605,4.0,0.0,7.768389999999999,4.0,0.0,6.520919999999999,2.0,0.0,1.240805,1.0,0.0,2.6221349999999997,2.0,2.0,1.0,0.270725
349,grpA,18.0,16.0,DIY,Chair,Beyonce,Wine Cellar,12.271844999999999,6.0,1.0378399999999999,5.0,3.0,0.785615,person,object,place,0.0,6.60337,4.0,1.0,4.470065,3.0,0.0,8.655,1.0,0.0,5.6493150000000005,1.0,1.0,1.008035,1.0,1.0,0.5755,1.0,19.0,1.0,0.5175850000000001
349,grpA,19.0,17.0,Vacation,Wine,Julia,Pool,4.250845,6.0,0.9718549999999999,4.0,1.0,0.4014,person,object,place,0.0,9.41035,1.0,1.0,6.634825,4.0,1.0,3.43495,2.0,1.0,1.7007,2.0,1.0,1.05303,1.0,1.0,0.836205,2.0,23.0,1.0,0.039525
349,grpA,2.0,18.0,Volunteer,Flowers,Jennifer,Waterfall,,6.0,1.460815,12.0,2.0,0.48457,person,place,object,0.0,21.92448,2.0,0.0,6.685865,1.0,1.0,6.8113600000000005,4.0,0.0,0.43373,1.0,0.0,0.370075,2.0,1.0,0.217475,1.0,3.0,1.0,0.17624
349,grpA,10.0,19.0,Work,Easel,Emma,Aquarium,11.070314999999999,6.0,2.999075,16.0,4.0,0.255065,object,place,person,1.0,3.0256849999999997,2.0,1.0,2.8174900000000003,4.0,1.0,1.4698200000000001,4.0,0.0,0.626875,2.0,0.0,1.1837799999999998,1.0,0.0,1.45487,2.0,16.0,1.0,1.75404
349,grpA,1.0,20.0,Date,Pitcher,Reese,Studio,,6.0,2.285545,15.0,3.0,0.583695,person,place,object,1.0,3.221275,3.0,1.0,11.49424,3.0,1.0,2.633575,2.0,1.0,0.45281499999999997,1.0,1.0,0.39034,2.0,1.0,0.691225,2.0,11.0,1.0,0.337025
349,grpA,4.0,21.0,Exercise,Beachball,Will,Casino,7.13778,6.0,1.3005950000000002,0.0,6.0,1.903195,object,person,place,0.0,4.335245,2.0,1.0,5.500895,2.0,1.0,3.5671199999999996,2.0,1.0,2.319595,1.0,0.0,1.968425,1.0,0.0,2.13725,2.0,7.0,1.0,0.703105
349,grpA,5.0,22.0,Party,Satchel,Anne,Bowling,,6.0,1.101325,2.0,6.0,1.1364049999999999,place,person,object,1.0,4.962745,3.0,1.0,1.35674,3.0,1.0,2.22657,1.0,1.0,2.33786,2.0,1.0,1.0051700000000001,1.0,0.0,0.7063050000000001,1.0,4.0,1.0,0.21750500000000003
349,grpA,8.0,23.0,Competition,Goggles,Scarlett,Savannah,,6.0,0.887085,6.0,2.0,0.7363149999999999,place,object,person,0.0,8.243535000000001,4.0,0.0,3.550725,4.0,1.0,3.267275,4.0,0.0,0.8508450000000001,2.0,1.0,0.85762,2.0,0.0,0.70596,2.0,10.0,1.0,0.48963
