participant,expName,event_id,encoding.thisN,theme,object_label,person_label,place_label,resp_encSpace.rt,resp_enc_success.keys,resp_enc_success.rt,retrieval.thisN,resp_ret_vividness.keys,resp_ret_vividness.rt,q1_type,q2_type,q3_type,resp_gistmem1.corr,resp_gistmem1.rt,resp_gistmem1.keys,resp_gistmem2.corr,resp_gistmem2.rt,resp_gistmem2.keys,resp_gistmem3.corr,resp_gistmem3.rt,resp_gistmem3.keys,resp_detailmem1.corr,resp_detailmem1.rt,resp_detailmem1.keys,resp_detailmem2.corr,resp_detailmem2.rt,resp_detailmem2.keys,resp_detailmem3.corr,resp_detailmem3.rt,resp_detailmem3.keys,familiarity.thisN,resp_facefam.keys,resp_facefam.rt
319,grpB,21.0,0.0,Home,Gloves,Angelina,Cabin,13.807364999999999,6.0,11.98991,22.0,1.0,0.10301500000000001,place,object,person,0.0,0.5408850000000001,3.0,0.0,0.13707,4.0,0.0,0.28435,2.0,0.0,0.332175,2.0,0.0,0.08405499999999999,1.0,1.0,0.118485,2.0,4.0,2.0,0.15025
319,grpB,4.0,1.0,Exercise,Beachball,Will,Casino,6.93575,6.0,2.901495,15.0,2.0,0.671185,object,person,place,0.0,3.36836,3.0,1.0,0.0145,2.0,0.0,0.48475,3.0,0.0,0.968815,2.0,0.0,0.656085,1.0,1.0,0.802365,1.0,5.0,1.0,1.7168700000000001
319,grpB,1.0,2.0,Date,Pitcher,Reese,Studio,10.07206,4.0,3.06893,9.0,2.0,0.38386,person,place,object,0.0,1.10228,2.0,0.0,0.052805,2.0,1.0,0.13591,2.0,0.0,1.20305,2.0,0.0,0.935385,1.0,0.0,1.41806,1.0,14.0,2.0,1.3681299999999998
319,grpB,2.0,3.0,Volunteer,Flowers,Jennifer,Waterfall,7.938764999999999,3.0,1.46729,23.0,3.0,0.083885,person,place,object,0.0,0.18177000000000001,3.0,0.0,0.15108,2.0,0.0,0.036225,1.0,1.0,0.6210100000000001,2.0,1.0,0.08438999999999999,1.0,0.0,0.333875,2.0,9.0,1.0,0.23584499999999997
319,grpB,22.0,4.0,Travel,Computer,George,Field,10.23987,3.0,0.36756,1.0,2.0,1.000565,object,person,place,1.0,8.772269999999999,4.0,0.0,1.767375,2.0,0.0,1.40004,2.0,1.0,0.9340799999999999,1.0,0.0,1.0509700000000002,1.0,1.0,1.8188799999999998,2.0,3.0,2.0,0.53657
319,grpB,14.0,5.0,Relaxing,Stroller,Steve,Ski Slope,5.394615,6.0,0.968815,0.0,1.0,1.71993,place,person,object,0.0,13.00837,2.0,1.0,3.641485,1.0,1.0,1.5360850000000001,2.0,1.0,2.1024700000000003,2.0,0.0,1.7534599999999998,1.0,1.0,1.3346200000000001,1.0,16.0,3.0,0.8683700000000001
319,grpB,18.0,6.0,DIY,Chair,Beyonce,Wine Cellar,,5.0,4.692215,10.0,1.0,1.5512549999999998,person,object,place,1.0,1.8357900000000003,2.0,1.0,3.3741849999999998,3.0,1.0,1.185185,4.0,1.0,1.50254,2.0,1.0,1.0175,1.0,0.0,0.983675,2.0,23.0,3.0,0.43338000000000004
319,grpB,6.0,7.0,Sightseeing,Ladder,Adam,Beach,,5.0,2.185595,18.0,3.0,0.6232800000000001,object,place,person,0.0,1.567935,4.0,0.0,0.186685,3.0,0.0,0.10057,2.0,1.0,0.1337,2.0,0.0,0.16777999999999998,1.0,1.0,0.48549,2.0,20.0,3.0,0.5318
319,grpB,9.0,8.0,Shopping,Duster,Robert,Kitchen,,6.0,0.51902,6.0,6.0,1.08931,place,object,person,0.0,2.284725,3.0,0.0,0.26819499999999996,3.0,0.0,0.049319999999999996,3.0,1.0,0.68658,2.0,1.0,0.751155,1.0,1.0,0.62965,1.0,0.0,1.0,2.7857
319,grpB,3.0,9.0,Music,Bike,Halle,Lighthouse,,6.0,1.869055,16.0,1.0,0.56688,person,place,object,0.0,0.718325,3.0,0.0,0.11778,4.0,0.0,0.11767000000000001,2.0,1.0,0.900175,2.0,1.0,0.434075,2.0,0.0,0.18323,1.0,11.0,3.0,0.93437
319,grpB,11.0,10.0,Games,Binoculars,Leonardo,Lake,8.086464999999999,6.0,1.2204899999999999,17.0,2.0,0.9194200000000001,object,place,person,1.0,0.6180100000000001,3.0,1.0,0.118405,2.0,0.0,0.369685,4.0,1.0,0.42026499999999994,1.0,0.0,0.536285,2.0,0.0,0.1534,1.0,13.0,1.0,0.588535
319,grpB,16.0,11.0,Winter,Record,Samuel,Dining Room,9.689115,6.0,1.33089,19.0,3.0,1.0513700000000001,place,person,object,0.0,0.6176550000000001,4.0,0.0,0.215265,3.0,0.0,0.71423,4.0,0.0,0.46681000000000006,2.0,1.0,0.201015,1.0,1.0,0.29823,1.0,19.0,1.0,0.27019499999999996
319,grpB,13.0,12.0,Errands,Stopwatch,Tom,Icerink,9.903995,6.0,0.968,2.0,1.0,2.3351900000000003,place,object,person,0.0,1.46512,2.0,0.0,0.41713999999999996,2.0,0.0,0.552535,2.0,0.0,1.6516950000000001,2.0,1.0,1.674245,1.0,0.0,0.7509100000000001,1.0,12.0,1.0,0.43443000000000004
319,grpB,8.0,13.0,Competition,Goggles,Scarlett,Savannah,,6.0,5.004825,12.0,2.0,0.78388,place,object,person,0.0,3.3152550000000005,3.0,0.0,0.16735,2.0,0.0,0.15012999999999999,1.0,0.0,0.800535,2.0,1.0,0.7843899999999999,2.0,0.0,0.8811450000000001,2.0,21.0,1.0,0.38953499999999996
319,grpB,17.0,14.0,Summer,Puppy,Sandra,Circus,6.303675,6.0,1.234425,11.0,2.0,1.6047200000000001,object,person,place,1.0,2.4016349999999997,4.0,0.0,0.285045,2.0,0.0,0.13458,3.0,1.0,0.81724,2.0,0.0,1.450685,2.0,1.0,1.1478899999999999,2.0,6.0,1.0,0.66686
319,grpB,5.0,15.0,Party,Satchel,Anne,Bowling,5.92009,6.0,1.35069,14.0,6.0,1.0742399999999999,place,person,object,1.0,4.502125,3.0,1.0,2.9188650000000003,3.0,1.0,1.167815,1.0,0.0,0.983405,1.0,1.0,0.98474,1.0,0.0,1.1181,1.0,10.0,1.0,0.21845
319,grpB,10.0,16.0,Work,Easel,Emma,Aquarium,,6.0,2.55369,5.0,6.0,1.38255,object,place,person,1.0,4.75444,2.0,1.0,1.968215,4.0,1.0,1.51814,4.0,1.0,0.98377,1.0,1.0,0.953225,2.0,1.0,1.2035,1.0,1.0,1.0,0.41948
319,grpB,12.0,17.0,Studying,Trampoline,Ellen,Classroom,,3.0,2.55145,4.0,2.0,1.1841549999999998,place,person,object,0.0,28.01523,1.0,0.0,0.6510199999999999,1.0,0.0,0.149875,1.0,1.0,1.1682649999999999,2.0,1.0,0.768235,2.0,1.0,0.9171450000000001,1.0,15.0,1.0,0.533905
319,grpB,7.0,18.0,Art,Headphones,Denzel,Avenue,,4.0,1.5024600000000001,7.0,4.0,22.733220000000003,person,object,place,1.0,2.454,2.0,1.0,0.53387,2.0,0.0,2.051425,2.0,1.0,1.15125,1.0,1.0,0.8833200000000001,2.0,1.0,1.3351,1.0,22.0,1.0,0.53465
319,grpB,19.0,19.0,Vacation,Wine,Julia,Pool,,3.0,0.8845850000000001,21.0,2.0,0.35475999999999996,person,object,place,0.0,1.1840899999999999,2.0,0.0,0.03542,3.0,0.0,0.050730000000000004,1.0,1.0,1.002905,2.0,0.0,0.399805,2.0,1.0,0.10234,2.0,18.0,1.0,0.468135
319,grpB,24.0,20.0,Family,Extinguisher,Ryan,Basketball,,5.0,4.039205,3.0,6.0,1.7861150000000001,person,place,object,1.0,6.855569999999999,4.0,1.0,3.3363449999999997,2.0,1.0,2.517665,3.0,0.0,2.769565,2.0,1.0,1.001115,1.0,1.0,1.2189649999999999,2.0,7.0,1.0,0.28299
319,grpB,20.0,21.0,Friends,Backpack,Chris,Bridge,,6.0,4.20207,20.0,3.0,0.951575,object,place,person,0.0,0.51698,4.0,0.0,0.216155,3.0,1.0,0.067425,2.0,1.0,0.7339100000000001,2.0,1.0,0.234765,1.0,1.0,1.034935,1.0,17.0,1.0,0.42161000000000004
319,grpB,15.0,22.0,Celebration,Football,Meryl,Harbor,,3.0,5.324455,13.0,3.0,1.18594,object,person,place,0.0,4.06792,3.0,0.0,0.034710000000000005,4.0,0.0,0.135015,2.0,1.0,1.5334,2.0,1.0,1.23376,1.0,0.0,0.651555,2.0,2.0,3.0,1.28756
319,grpB,23.0,23.0,Eating,Hammock,Brad,Restaurant,,6.0,1.60737,8.0,3.0,0.3508,person,object,place,0.0,2.8681,3.0,1.0,0.166195,3.0,1.0,0.15277000000000002,3.0,1.0,0.76884,1.0,0.0,1.41903,1.0,0.0,1.284675,1.0,8.0,1.0,0.189615
