participant,expName,event_id,encoding.thisN,theme,object_label,person_label,place_label,resp_encSpace.rt,resp_enc_success.keys,resp_enc_success.rt,retrieval.thisN,resp_ret_vividness.keys,resp_ret_vividness.rt,q1_type,q2_type,q3_type,resp_gistmem1.corr,resp_gistmem1.rt,resp_gistmem1.keys,resp_gistmem2.corr,resp_gistmem2.rt,resp_gistmem2.keys,resp_gistmem3.corr,resp_gistmem3.rt,resp_gistmem3.keys,resp_detailmem1.corr,resp_detailmem1.rt,resp_detailmem1.keys,resp_detailmem2.corr,resp_detailmem2.rt,resp_detailmem2.keys,resp_detailmem3.corr,resp_detailmem3.rt,resp_detailmem3.keys,familiarity.thisN,resp_facefam.keys,resp_facefam.rt
327,grpB,12.0,0.0,Studying,Trampoline,Ellen,Classroom,,4.0,10.049265,21.0,6.0,1.08692,place,person,object,1.0,3.08699,4.0,1.0,2.751995,4.0,1.0,2.1091349999999998,4.0,1.0,1.9026299999999998,2.0,1.0,1.2190299999999998,2.0,1.0,1.187065,1.0,19.0,1.0,0.60351
327,grpB,11.0,1.0,Games,Binoculars,Leonardo,Lake,,5.0,4.670730000000001,12.0,6.0,1.41801,object,place,person,1.0,3.818115,3.0,1.0,1.580335,2.0,1.0,0.300725,2.0,1.0,1.49593,1.0,1.0,1.20134,1.0,1.0,1.6715349999999998,2.0,3.0,1.0,0.39591
327,grpB,16.0,2.0,Winter,Record,Samuel,Dining Room,,2.0,1.68773,22.0,3.0,3.032395,place,person,object,0.0,4.56294,3.0,1.0,8.96619,2.0,1.0,6.9529,3.0,0.0,5.919375,2.0,1.0,0.918265,1.0,1.0,1.13368,1.0,4.0,1.0,0.50567
327,grpB,9.0,3.0,Shopping,Duster,Robert,Kitchen,,6.0,0.63464,20.0,3.0,1.22304,place,object,person,1.0,6.650505,4.0,1.0,2.93356,2.0,1.0,4.615559999999999,1.0,0.0,1.638695,1.0,1.0,1.52176,1.0,1.0,4.18308,1.0,12.0,1.0,0.15465
327,grpB,3.0,4.0,Music,Bike,Halle,Lighthouse,13.450915,5.0,2.252385,7.0,6.0,1.13456,person,place,object,1.0,4.167269999999999,4.0,1.0,3.262945,1.0,1.0,1.24949,1.0,1.0,5.8677,2.0,1.0,1.546125,2.0,0.0,1.089115,1.0,0.0,1.0,2.9294849999999997
327,grpB,4.0,5.0,Exercise,Beachball,Will,Casino,,2.0,1.5135049999999999,1.0,5.0,2.146905,object,person,place,1.0,6.43449,1.0,1.0,1.14856,2.0,1.0,0.61707,2.0,1.0,2.300705,1.0,1.0,2.486005,2.0,1.0,2.06292,1.0,18.0,1.0,0.012709999999999999
327,grpB,24.0,6.0,Family,Extinguisher,Ryan,Basketball,,3.0,0.61893,9.0,6.0,1.13218,person,place,object,1.0,2.49799,4.0,1.0,1.417565,2.0,1.0,1.7461950000000002,3.0,1.0,2.06701,1.0,1.0,1.169225,1.0,1.0,1.169545,2.0,8.0,1.0,0.22174499999999997
327,grpB,14.0,7.0,Relaxing,Stroller,Steve,Ski Slope,,3.0,1.58481,11.0,5.0,1.333695,place,person,object,1.0,3.175065,1.0,1.0,4.237685,1.0,1.0,0.53327,2.0,1.0,1.634215,2.0,1.0,2.317185,2.0,1.0,2.150805,1.0,22.0,1.0,0.14659
327,grpB,18.0,8.0,DIY,Chair,Beyonce,Wine Cellar,,4.0,1.6323,14.0,6.0,1.99996,person,object,place,1.0,1.492025,2.0,1.0,2.6328,3.0,1.0,1.2548700000000002,4.0,1.0,1.337935,2.0,1.0,1.433675,1.0,1.0,1.3560649999999999,1.0,15.0,2.0,0.95544
327,grpB,2.0,9.0,Volunteer,Flowers,Jennifer,Waterfall,,5.0,1.488565,2.0,6.0,0.79146,person,place,object,1.0,3.4063849999999998,1.0,1.0,1.65172,3.0,1.0,2.2192849999999997,4.0,1.0,2.46685,2.0,1.0,1.4454200000000001,1.0,1.0,1.02085,1.0,5.0,1.0,0.26899
327,grpB,1.0,10.0,Date,Pitcher,Reese,Studio,13.572345,4.0,6.549175,13.0,5.0,1.09943,person,place,object,1.0,5.649405000000001,3.0,1.0,0.667505,3.0,1.0,1.33334,2.0,1.0,1.116975,1.0,1.0,1.1831450000000001,2.0,1.0,0.9141950000000001,2.0,7.0,1.0,0.250065
327,grpB,10.0,11.0,Work,Easel,Emma,Aquarium,,5.0,2.830305,4.0,3.0,1.2360200000000001,object,place,person,0.0,12.572125,3.0,1.0,15.934415,4.0,0.0,2.7956,3.0,1.0,1.319625,1.0,1.0,1.884455,2.0,1.0,6.187094999999999,1.0,16.0,1.0,0.34659
327,grpB,22.0,12.0,Travel,Computer,George,Field,,4.0,2.301605,5.0,6.0,2.75066,object,person,place,1.0,8.66704,4.0,1.0,0.96736,1.0,1.0,1.468135,1.0,1.0,1.9664400000000002,1.0,1.0,2.61875,2.0,0.0,1.45614,1.0,9.0,1.0,0.333445
327,grpB,17.0,13.0,Summer,Puppy,Sandra,Circus,,6.0,1.5341850000000001,10.0,5.0,1.54977,object,person,place,1.0,6.616385,4.0,1.0,4.268475,4.0,1.0,3.317615,1.0,1.0,2.2340150000000003,2.0,1.0,1.673555,1.0,1.0,1.70465,2.0,11.0,1.0,0.26665
327,grpB,15.0,14.0,Celebration,Football,Meryl,Harbor,,2.0,0.80108,17.0,3.0,1.232665,object,person,place,1.0,6.26357,1.0,1.0,1.55146,3.0,1.0,4.64998,4.0,1.0,1.1668049999999999,2.0,1.0,1.7677150000000001,1.0,1.0,2.75509,1.0,1.0,2.0,1.25757
327,grpB,19.0,15.0,Vacation,Wine,Julia,Pool,,5.0,8.171675,6.0,4.0,1.167525,person,object,place,1.0,14.761835000000001,3.0,0.0,5.88951,1.0,1.0,8.13456,2.0,1.0,1.63523,2.0,1.0,1.653215,1.0,1.0,5.116630000000001,2.0,17.0,1.0,0.23876999999999998
327,grpB,21.0,16.0,Home,Gloves,Angelina,Cabin,,3.0,9.599445,16.0,4.0,1.4194149999999999,place,object,person,1.0,12.983915,2.0,1.0,3.8723949999999996,1.0,1.0,4.2839849999999995,3.0,0.0,2.2887150000000003,2.0,0.0,2.94982,1.0,1.0,2.457585,2.0,10.0,2.0,0.488875
327,grpB,7.0,17.0,Art,Headphones,Denzel,Avenue,7.166,4.0,1.5004549999999999,3.0,5.0,1.529575,person,object,place,1.0,6.03429,2.0,1.0,3.09825,2.0,1.0,2.001515,3.0,1.0,1.84602,1.0,1.0,1.57978,2.0,1.0,1.867475,1.0,2.0,1.0,0.801175
327,grpB,8.0,18.0,Competition,Goggles,Scarlett,Savannah,,3.0,1.834055,19.0,6.0,0.9893549999999999,place,object,person,1.0,7.084975,1.0,1.0,2.2486650000000004,1.0,1.0,1.25142,4.0,1.0,1.3849049999999998,1.0,0.0,1.4999049999999998,1.0,1.0,1.39995,1.0,13.0,1.0,0.21750500000000003
