participant,expName,event_id,encoding.thisN,theme,object_label,person_label,place_label,resp_encSpace.rt,resp_enc_success.keys,resp_enc_success.rt,retrieval.thisN,resp_ret_vividness.keys,resp_ret_vividness.rt,q1_type,q2_type,q3_type,resp_gistmem1.corr,resp_gistmem1.rt,resp_gistmem1.keys,resp_gistmem2.corr,resp_gistmem2.rt,resp_gistmem2.keys,resp_gistmem3.corr,resp_gistmem3.rt,resp_gistmem3.keys,resp_detailmem1.corr,resp_detailmem1.rt,resp_detailmem1.keys,resp_detailmem2.corr,resp_detailmem2.rt,resp_detailmem2.keys,resp_detailmem3.corr,resp_detailmem3.rt,resp_detailmem3.keys,familiarity.thisN,resp_facefam.keys,resp_facefam.rt
315,grpB,17.0,0.0,Summer,Puppy,Sandra,Circus,6.09048,4.0,3.70059,13.0,3.0,0.00047999999999999996,object,person,place,1.0,0.033625,4.0,1.0,0.0337,4.0,0.0,0.051395,4.0,0.0,0.13439,1.0,1.0,0.478415,1.0,0.0,0.46757,1.0,10.0,1.0,0.1338
315,grpB,24.0,1.0,Family,Extinguisher,Ryan,Basketball,13.016905,6.0,1.8027400000000002,9.0,2.0,0.117525,person,place,object,1.0,0.01738,4.0,1.0,0.084405,2.0,0.0,0.15115499999999998,2.0,0.0,0.066565,2.0,0.0,0.415835,2.0,0.0,0.03343,1.0,19.0,1.0,0.017875
315,grpB,5.0,2.0,Party,Satchel,Anne,Bowling,,5.0,2.06758,11.0,2.0,0.08376499999999999,place,person,object,1.0,0.000575,3.0,0.0,0.017115000000000002,1.0,1.0,0.049615,1.0,1.0,0.033815,2.0,1.0,0.31851,1.0,0.0,0.033165,1.0,12.0,1.0,0.00157
315,grpB,22.0,3.0,Travel,Computer,George,Field,,6.0,1.49084,12.0,3.0,0.034255,object,person,place,0.0,0.099775,3.0,0.0,0.01685,2.0,0.0,0.034194999999999996,4.0,1.0,0.01904,1.0,1.0,0.0006349999999999999,2.0,0.0,0.21714,1.0,21.0,1.0,0.068825
315,grpB,3.0,4.0,Music,Bike,Halle,Lighthouse,,3.0,1.3583100000000001,10.0,4.0,0.06759,person,place,object,0.0,0.28412,2.0,0.0,0.068205,3.0,0.0,0.01762,2.0,1.0,0.21683000000000002,2.0,1.0,0.049985,2.0,1.0,0.00045999999999999996,2.0,6.0,1.0,0.000665
315,grpB,7.0,5.0,Art,Headphones,Denzel,Avenue,,3.0,1.50207,16.0,5.0,0.082635,person,object,place,0.0,0.06693500000000001,1.0,0.0,0.26694,3.0,1.0,0.050980000000000004,3.0,0.0,0.21594499999999997,2.0,1.0,0.00058,2.0,0.0,0.732545,2.0,16.0,1.0,0.0339
315,grpB,15.0,6.0,Celebration,Football,Meryl,Harbor,,3.0,1.11768,6.0,4.0,0.084175,object,person,place,0.0,0.017269999999999997,3.0,1.0,0.001415,3.0,0.0,0.000725,3.0,0.0,0.017740000000000002,1.0,1.0,0.04608,1.0,1.0,0.067585,1.0,22.0,2.0,0.19548
315,grpB,6.0,7.0,Sightseeing,Ladder,Adam,Beach,,3.0,1.96835,0.0,2.0,0.16769,object,place,person,1.0,0.46656000000000003,2.0,0.0,0.101255,4.0,0.0,0.06682,4.0,1.0,0.017235,2.0,1.0,0.16715,2.0,1.0,0.21713000000000002,2.0,17.0,1.0,0.08405
315,grpB,10.0,8.0,Work,Easel,Emma,Aquarium,,2.0,3.4340900000000003,20.0,1.0,0.084675,object,place,person,0.0,0.24921,1.0,0.0,0.01753,1.0,0.0,0.16191,1.0,0.0,0.96621,2.0,0.0,0.35001,1.0,1.0,0.066245,1.0,11.0,3.0,0.08426
315,grpB,11.0,9.0,Games,Binoculars,Leonardo,Lake,,2.0,1.3493,14.0,3.0,0.268875,object,place,person,0.0,0.03862,1.0,0.0,0.017544999999999998,1.0,0.0,0.000535,1.0,0.0,0.234975,2.0,0.0,0.008275,2.0,0.0,0.14957,1.0,8.0,1.0,0.000605
315,grpB,23.0,10.0,Eating,Hammock,Brad,Restaurant,,5.0,1.867865,3.0,2.0,0.016155000000000003,person,object,place,0.0,0.050535000000000004,3.0,1.0,0.01226,3.0,0.0,0.06926,2.0,1.0,0.267285,1.0,0.0,0.012034999999999999,1.0,1.0,0.23456999999999997,2.0,4.0,1.0,0.267305
315,grpB,14.0,11.0,Relaxing,Stroller,Steve,Ski Slope,,6.0,1.6348850000000001,18.0,1.0,0.03381,place,person,object,1.0,0.1349,1.0,1.0,0.017495,1.0,0.0,0.01756,1.0,0.0,0.051185,1.0,0.0,0.36690500000000004,1.0,1.0,0.08409,1.0,5.0,1.0,0.08252999999999999
315,grpB,19.0,12.0,Vacation,Wine,Julia,Pool,,4.0,10.25891,17.0,3.0,0.00053,person,object,place,0.0,0.194295,2.0,0.0,0.0007,2.0,0.0,0.000505,3.0,1.0,0.19896,2.0,0.0,0.000525,2.0,1.0,0.09926499999999999,2.0,2.0,1.0,0.000575
315,grpB,21.0,13.0,Home,Gloves,Angelina,Cabin,,5.0,6.368205000000001,15.0,3.0,0.00063,place,object,person,0.0,0.117595,1.0,0.0,0.033285,3.0,0.0,0.734505,2.0,1.0,0.84336,1.0,0.0,0.245835,1.0,0.0,0.061110000000000005,1.0,9.0,1.0,0.08309
315,grpB,8.0,14.0,Competition,Goggles,Scarlett,Savannah,,5.0,4.288085,8.0,1.0,0.0337,place,object,person,1.0,0.00843,1.0,0.0,0.00061,3.0,1.0,0.16862,4.0,0.0,0.13439500000000001,2.0,1.0,0.450375,2.0,0.0,0.000595,2.0,18.0,3.0,0.017394999999999997
315,grpB,1.0,15.0,Date,Pitcher,Reese,Studio,,3.0,1.30904,7.0,4.0,0.03391,person,place,object,0.0,0.08408,4.0,0.0,0.10105499999999999,2.0,0.0,0.017419999999999998,1.0,0.0,0.550315,2.0,0.0,0.048365,1.0,0.0,0.10002,1.0,23.0,1.0,0.035460000000000005
315,grpB,13.0,16.0,Errands,Stopwatch,Tom,Icerink,,4.0,3.901125,23.0,1.0,0.03345,place,object,person,0.0,0.085995,1.0,0.0,0.05045,2.0,0.0,0.018125,2.0,1.0,0.03375,1.0,0.0,0.099935,2.0,1.0,0.050980000000000004,2.0,0.0,2.0,0.002225
315,grpB,16.0,17.0,Winter,Record,Samuel,Dining Room,,3.0,1.3991200000000001,21.0,1.0,0.000965,place,person,object,1.0,0.01781,2.0,0.0,0.001145,1.0,0.0,0.034605000000000004,1.0,1.0,0.05086,1.0,0.0,0.019594999999999998,2.0,1.0,0.05118,1.0,7.0,1.0,0.017884999999999998
315,grpB,2.0,18.0,Volunteer,Flowers,Jennifer,Waterfall,,5.0,3.82606,4.0,4.0,0.128945,person,place,object,0.0,0.05194,4.0,0.0,0.017485,4.0,0.0,0.11813,2.0,1.0,0.14920999999999998,2.0,0.0,0.00058,2.0,0.0,0.08486,2.0,15.0,1.0,0.118155
315,grpB,20.0,19.0,Friends,Backpack,Chris,Bridge,,3.0,1.7676450000000001,5.0,3.0,0.016665,object,place,person,0.0,0.01732,2.0,1.0,0.01711,4.0,1.0,0.050914999999999995,2.0,1.0,0.06717000000000001,2.0,0.0,0.20856,2.0,1.0,0.017044999999999998,1.0,20.0,1.0,0.16755499999999998
315,grpB,12.0,20.0,Studying,Trampoline,Ellen,Classroom,,2.0,1.34984,1.0,3.0,0.133935,place,person,object,0.0,0.00063,1.0,0.0,0.0662,1.0,0.0,0.03413,1.0,0.0,0.000685,1.0,0.0,0.167575,1.0,1.0,0.00063,1.0,1.0,1.0,0.16731500000000002
315,grpB,9.0,21.0,Shopping,Duster,Robert,Kitchen,,4.0,10.78587,22.0,3.0,0.10104500000000001,place,object,person,1.0,0.016265,4.0,0.0,0.06675,4.0,0.0,0.018945,4.0,1.0,0.35109,2.0,0.0,0.018119999999999997,2.0,0.0,0.034425,2.0,13.0,1.0,0.13241
315,grpB,4.0,22.0,Exercise,Beachball,Will,Casino,,4.0,10.75906,2.0,3.0,0.10089,object,person,place,0.0,0.01659,3.0,0.0,0.16810999999999998,1.0,0.0,0.01635,3.0,1.0,0.200355,1.0,1.0,0.033665,2.0,1.0,0.16672,1.0,3.0,1.0,0.039264999999999994
315,grpB,18.0,23.0,DIY,Chair,Beyonce,Wine Cellar,,5.0,8.45937,19.0,2.0,0.034135000000000006,person,object,place,0.0,0.11746500000000001,1.0,0.0,0.0169,1.0,0.0,0.017465,2.0,0.0,0.15617999999999999,1.0,1.0,0.184205,1.0,1.0,0.18275999999999998,1.0,14.0,1.0,0.117175
