participant,expName,event_id,encoding.thisN,theme,object_label,person_label,place_label,resp_encSpace.rt,resp_enc_success.keys,resp_enc_success.rt,retrieval.thisN,resp_ret_vividness.keys,resp_ret_vividness.rt,q1_type,q2_type,q3_type,resp_gistmem1.corr,resp_gistmem1.rt,resp_gistmem1.keys,resp_gistmem2.corr,resp_gistmem2.rt,resp_gistmem2.keys,resp_gistmem3.corr,resp_gistmem3.rt,resp_gistmem3.keys,resp_detailmem1.corr,resp_detailmem1.rt,resp_detailmem1.keys,resp_detailmem2.corr,resp_detailmem2.rt,resp_detailmem2.keys,resp_detailmem3.corr,resp_detailmem3.rt,resp_detailmem3.keys,familiarity.thisN,resp_facefam.keys,resp_facefam.rt
376,grpB,3.0,0.0,Music,Bike,Halle,Lighthouse,12.866,6.0,5.632000000000001,10.0,6.0,0.884,person,place,object,1.0,3.303,4.0,1.0,1.025,1.0,1.0,0.922,1.0,1.0,1.8880000000000001,2.0,1.0,2.2030000000000003,2.0,1.0,1.932,2.0,17.0,2.0,3.1239999999999997
376,grpB,22.0,1.0,Travel,Computer,George,Field,,4.0,3.386,23.0,6.0,0.9209999999999999,object,person,place,1.0,3.315,4.0,0.0,2.853,3.0,1.0,2.218,1.0,1.0,3.582,1.0,1.0,5.065,2.0,0.0,1.466,1.0,9.0,2.0,3.2910000000000004
376,grpB,12.0,2.0,Studying,Trampoline,Ellen,Classroom,,2.0,2.541,3.0,6.0,1.249,place,person,object,1.0,6.3229999999999995,4.0,1.0,1.85,4.0,1.0,1.485,4.0,1.0,2.707,2.0,1.0,1.865,2.0,1.0,1.5030000000000001,1.0,22.0,1.0,0.773
376,grpB,1.0,3.0,Date,Pitcher,Reese,Studio,13.719000000000001,6.0,5.986000000000001,7.0,6.0,0.8170000000000001,person,place,object,1.0,3.4389999999999996,3.0,1.0,2.905,3.0,1.0,1.973,2.0,1.0,4.933,1.0,1.0,4.0169999999999995,2.0,1.0,2.258,2.0,19.0,1.0,1.284
376,grpB,20.0,4.0,Friends,Backpack,Chris,Bridge,12.302,6.0,0.985,18.0,6.0,0.8170000000000001,object,place,person,1.0,1.889,3.0,1.0,1.683,4.0,1.0,1.07,2.0,1.0,2.4330000000000003,2.0,1.0,1.784,1.0,1.0,1.199,1.0,13.0,1.0,6.001
376,grpB,14.0,5.0,Relaxing,Stroller,Steve,Ski Slope,8.349,6.0,4.283,16.0,6.0,0.8390000000000001,place,person,object,1.0,2.039,1.0,1.0,0.905,1.0,1.0,1.034,2.0,1.0,2.234,2.0,1.0,2.653,2.0,1.0,0.935,1.0,7.0,1.0,0.79
376,grpB,21.0,6.0,Home,Gloves,Angelina,Cabin,,5.0,2.391,5.0,6.0,24.083000000000002,place,object,person,1.0,7.45,2.0,1.0,18.699,1.0,1.0,3.8989999999999996,3.0,1.0,2.617,1.0,1.0,3.0060000000000002,2.0,1.0,7.999,2.0,23.0,1.0,5.733
376,grpB,9.0,7.0,Shopping,Duster,Robert,Kitchen,5.651,6.0,10.241,6.0,6.0,1.068,place,object,person,1.0,9.299,4.0,1.0,1.0,2.0,0.0,1.985,2.0,1.0,4.223,2.0,1.0,1.217,1.0,1.0,6.225,1.0,12.0,2.0,6.938
376,grpB,18.0,8.0,DIY,Chair,Beyonce,Wine Cellar,6.767,6.0,1.383,17.0,6.0,0.85,person,object,place,1.0,1.4340000000000002,2.0,1.0,1.817,3.0,1.0,1.1340000000000001,4.0,1.0,1.567,2.0,1.0,2.25,1.0,1.0,1.136,1.0,0.0,1.0,1.771
376,grpB,24.0,9.0,Family,Extinguisher,Ryan,Basketball,12.783,6.0,1.5719999999999998,9.0,6.0,1.7169999999999999,person,place,object,1.0,23.781999999999996,4.0,1.0,2.967,2.0,1.0,1.2670000000000001,3.0,1.0,1.732,1.0,1.0,2.5,1.0,1.0,1.649,2.0,5.0,1.0,1.837
376,grpB,13.0,10.0,Errands,Stopwatch,Tom,Icerink,11.415999999999999,5.0,0.5589999999999999,8.0,6.0,1.354,place,object,person,1.0,3.1,3.0,1.0,2.086,4.0,1.0,2.935,1.0,1.0,2.033,1.0,1.0,1.349,1.0,1.0,2.169,2.0,14.0,2.0,7.449
376,grpB,5.0,11.0,Party,Satchel,Anne,Bowling,5.4670000000000005,6.0,2.45,12.0,6.0,1.006,place,person,object,1.0,4.136,3.0,1.0,3.036,3.0,1.0,1.652,1.0,1.0,1.8330000000000002,2.0,1.0,1.486,1.0,1.0,2.383,2.0,3.0,2.0,4.835
376,grpB,17.0,12.0,Summer,Puppy,Sandra,Circus,5.586,6.0,1.185,1.0,4.0,1.501,object,person,place,1.0,9.183,4.0,1.0,3.92,4.0,1.0,1.635,1.0,1.0,1.75,2.0,1.0,2.415,1.0,0.0,3.2319999999999998,1.0,15.0,2.0,2.838
376,grpB,11.0,13.0,Games,Binoculars,Leonardo,Lake,4.704,6.0,0.983,21.0,6.0,0.992,object,place,person,1.0,12.8,3.0,1.0,1.252,2.0,1.0,0.772,2.0,0.0,1.851,2.0,1.0,2.499,1.0,1.0,2.551,2.0,16.0,1.0,1.3159999999999998
376,grpB,8.0,14.0,Competition,Goggles,Scarlett,Savannah,8.641,6.0,14.136,14.0,6.0,0.8170000000000001,place,object,person,1.0,5.422999999999999,1.0,1.0,1.05,1.0,1.0,2.032,4.0,1.0,1.3330000000000002,1.0,1.0,1.166,2.0,1.0,2.0340000000000003,1.0,6.0,1.0,1.775
376,grpB,2.0,15.0,Volunteer,Flowers,Jennifer,Waterfall,,5.0,6.167999999999999,11.0,5.0,1.272,person,place,object,0.0,5.157,3.0,1.0,5.484,3.0,1.0,3.6830000000000003,4.0,1.0,2.506,2.0,0.0,1.5519999999999998,2.0,1.0,1.215,1.0,18.0,1.0,1.137
376,grpB,19.0,16.0,Vacation,Wine,Julia,Pool,3.8989999999999996,6.0,0.965,0.0,5.0,3.153,person,object,place,1.0,9.003,3.0,1.0,10.136000000000001,4.0,1.0,3.553,2.0,1.0,2.719,2.0,1.0,1.749,1.0,0.0,5.686,1.0,20.0,2.0,4.423
376,grpB,23.0,17.0,Eating,Hammock,Brad,Restaurant,,5.0,2.419,19.0,5.0,0.9990000000000001,person,object,place,1.0,8.684,1.0,1.0,2.638,3.0,1.0,0.985,3.0,1.0,1.183,1.0,0.0,1.784,1.0,1.0,1.683,2.0,8.0,1.0,3.389
376,grpB,15.0,18.0,Celebration,Football,Meryl,Harbor,8.202,6.0,0.284,20.0,6.0,0.983,object,person,place,1.0,4.09,1.0,1.0,0.986,3.0,1.0,1.7009999999999998,4.0,1.0,1.218,2.0,1.0,1.452,1.0,1.0,2.667,1.0,1.0,1.0,1.32
376,grpB,10.0,19.0,Work,Easel,Emma,Aquarium,9.783999999999999,6.0,0.608,13.0,6.0,0.8540000000000001,object,place,person,1.0,6.575,2.0,1.0,1.817,4.0,1.0,1.9580000000000002,4.0,1.0,3.819,1.0,1.0,3.889,2.0,1.0,1.574,1.0,10.0,1.0,2.465
376,grpB,4.0,20.0,Exercise,Beachball,Will,Casino,,6.0,1.986,15.0,5.0,1.021,object,person,place,1.0,3.888,1.0,1.0,3.137,2.0,1.0,3.76,2.0,0.0,1.715,2.0,0.0,1.567,1.0,1.0,2.383,1.0,2.0,1.0,0.7909999999999999
376,grpB,6.0,21.0,Sightseeing,Ladder,Adam,Beach,,6.0,1.423,4.0,6.0,1.1059999999999999,object,place,person,1.0,4.533,2.0,1.0,2.6689999999999996,1.0,1.0,1.617,3.0,0.0,4.62,1.0,1.0,5.602,2.0,0.0,1.505,1.0,21.0,1.0,0.934
376,grpB,16.0,22.0,Winter,Record,Samuel,Dining Room,10.716,6.0,2.469,2.0,6.0,1.5330000000000001,place,person,object,1.0,71.266,2.0,1.0,2.835,2.0,1.0,2.207,3.0,1.0,3.235,1.0,1.0,2.22,1.0,1.0,1.499,1.0,4.0,1.0,1.751
376,grpB,7.0,23.0,Art,Headphones,Denzel,Avenue,6.485,6.0,0.92,22.0,6.0,1.067,person,object,place,1.0,4.437,2.0,1.0,1.541,2.0,1.0,1.2990000000000002,3.0,1.0,2.324,1.0,0.0,1.2409999999999999,1.0,1.0,2.238,1.0,11.0,2.0,4.122
