participant,expName,event_id,encoding.thisN,theme,object_label,person_label,place_label,resp_encSpace.rt,resp_enc_success.keys,resp_enc_success.rt,retrieval.thisN,resp_ret_vividness.keys,resp_ret_vividness.rt,q1_type,q2_type,q3_type,resp_gistmem1.corr,resp_gistmem1.rt,resp_gistmem1.keys,resp_gistmem2.corr,resp_gistmem2.rt,resp_gistmem2.keys,resp_gistmem3.corr,resp_gistmem3.rt,resp_gistmem3.keys,resp_detailmem1.corr,resp_detailmem1.rt,resp_detailmem1.keys,resp_detailmem2.corr,resp_detailmem2.rt,resp_detailmem2.keys,resp_detailmem3.corr,resp_detailmem3.rt,resp_detailmem3.keys,familiarity.thisN,resp_facefam.keys,resp_facefam.rt
302,grpA,18.0,0.0,DIY,Chair,Beyonce,Wine Cellar,12.17088,5.0,3.3551900000000003,13.0,3.0,1.170865,person,object,place,0.0,7.587619999999999,4.0,1.0,9.948605,3.0,1.0,1.8698,4.0,1.0,1.6179299999999999,2.0,1.0,1.63465,1.0,1.0,1.145325,1.0,19.0,1.0,0.87982
302,grpA,24.0,1.0,Family,Extinguisher,Ryan,Basketball,10.952955000000001,6.0,1.6339299999999999,22.0,1.0,1.050775,person,place,object,0.0,6.770435000000001,2.0,0.0,5.1376800000000005,1.0,1.0,2.330755,3.0,0.0,3.074605,2.0,1.0,1.9380099999999998,1.0,1.0,1.5456,2.0,7.0,1.0,1.099895
302,grpA,6.0,2.0,Sightseeing,Ladder,Adam,Beach,4.7339150000000005,6.0,1.51257,16.0,3.0,1.119765,object,place,person,1.0,10.5003,2.0,1.0,2.686795,1.0,1.0,3.123205,3.0,1.0,2.06237,2.0,1.0,1.588545,2.0,1.0,2.771255,2.0,13.0,1.0,1.179085
302,grpA,23.0,3.0,Eating,Hammock,Brad,Restaurant,10.16507,6.0,1.265665,4.0,5.0,1.383575,person,object,place,1.0,10.08451,1.0,1.0,3.3161300000000002,3.0,1.0,1.9955650000000003,3.0,1.0,3.71748,1.0,1.0,1.335485,2.0,1.0,1.6504,2.0,18.0,1.0,1.9656900000000002
302,grpA,22.0,4.0,Travel,Computer,George,Field,11.401175,5.0,2.049255,0.0,3.0,3.8823199999999995,object,person,place,0.0,7.006855000000001,3.0,0.0,18.265475,3.0,0.0,6.68353,3.0,1.0,1.604695,1.0,0.0,2.68967,1.0,1.0,1.80003,2.0,21.0,2.0,1.94785
302,grpA,17.0,5.0,Summer,Puppy,Sandra,Circus,9.50152,6.0,1.11618,1.0,5.0,1.63792,object,person,place,1.0,8.4138,4.0,1.0,5.406375,4.0,1.0,2.072025,1.0,0.0,6.366315,1.0,1.0,1.57912,1.0,1.0,2.74559,2.0,6.0,1.0,0.939625
302,grpA,7.0,6.0,Art,Headphones,Denzel,Avenue,11.054735,6.0,0.83731,23.0,4.0,1.090935,person,object,place,1.0,2.08628,2.0,1.0,1.40864,2.0,1.0,1.7509,3.0,1.0,1.56665,1.0,1.0,0.934625,2.0,1.0,1.287795,1.0,23.0,1.0,1.402675
302,grpA,13.0,7.0,Errands,Stopwatch,Tom,Icerink,10.58501,5.0,1.3348200000000001,21.0,2.0,1.18268,place,object,person,1.0,5.433515,3.0,1.0,5.137645,4.0,1.0,2.8009150000000003,1.0,1.0,1.51741,1.0,1.0,1.14004,1.0,0.0,2.0794,1.0,0.0,1.0,3.4838150000000003
302,grpA,3.0,8.0,Music,Bike,Halle,Lighthouse,13.879335000000001,5.0,1.95423,10.0,4.0,1.115535,person,place,object,1.0,6.9490050000000005,4.0,1.0,1.93113,1.0,1.0,2.0663400000000003,1.0,1.0,1.5394,2.0,1.0,2.68541,2.0,1.0,3.48619,2.0,10.0,1.0,4.214685
302,grpA,20.0,9.0,Friends,Backpack,Chris,Bridge,7.115810000000001,6.0,0.351875,17.0,4.0,1.054655,object,place,person,1.0,3.9840400000000002,3.0,1.0,1.8802400000000001,4.0,1.0,1.26783,2.0,1.0,1.183835,2.0,1.0,1.26954,1.0,0.0,2.532665,2.0,12.0,1.0,1.63375
302,grpA,19.0,10.0,Vacation,Wine,Julia,Pool,8.115855,6.0,0.371675,14.0,2.0,1.16265,person,object,place,1.0,11.816044999999999,3.0,0.0,10.035485000000001,1.0,1.0,5.032369999999999,2.0,1.0,1.932895,2.0,1.0,1.6062100000000001,1.0,1.0,1.98442,2.0,17.0,1.0,1.652
302,grpA,1.0,11.0,Date,Pitcher,Reese,Studio,,6.0,1.4514049999999998,20.0,4.0,1.098035,person,place,object,1.0,2.63755,3.0,1.0,8.451005,3.0,1.0,1.56955,2.0,1.0,1.537965,1.0,0.0,2.3006349999999998,1.0,1.0,1.049415,2.0,9.0,1.0,0.8212950000000001
302,grpA,16.0,12.0,Winter,Record,Samuel,Dining Room,8.948225,5.0,1.334375,12.0,4.0,1.5049700000000001,place,person,object,1.0,4.433590000000001,2.0,1.0,4.334475,2.0,1.0,6.4624,3.0,1.0,1.64966,1.0,1.0,1.3159999999999998,1.0,1.0,1.08194,1.0,11.0,1.0,1.8511849999999999
302,grpA,2.0,13.0,Volunteer,Flowers,Jennifer,Waterfall,12.085295,6.0,1.834165,5.0,5.0,1.2123,person,place,object,1.0,9.268664999999999,1.0,1.0,3.4306550000000002,3.0,1.0,2.43384,4.0,0.0,5.865480000000001,1.0,1.0,1.12885,1.0,1.0,1.53416,1.0,22.0,1.0,0.8661200000000001
302,grpA,11.0,14.0,Games,Binoculars,Leonardo,Lake,6.30577,6.0,0.25046,3.0,4.0,1.498875,object,place,person,0.0,3.6470550000000004,2.0,1.0,3.7516550000000004,2.0,1.0,0.7731100000000001,2.0,1.0,2.504485,1.0,1.0,1.254885,1.0,1.0,2.451395,2.0,14.0,1.0,0.9369049999999999
302,grpA,10.0,15.0,Work,Easel,Emma,Aquarium,,6.0,1.1714799999999999,9.0,5.0,1.51347,object,place,person,1.0,4.356240000000001,2.0,1.0,2.089975,4.0,1.0,1.45078,4.0,1.0,1.1215950000000001,1.0,1.0,2.6631650000000002,2.0,1.0,1.52804,1.0,4.0,1.0,0.732795
302,grpA,5.0,16.0,Party,Satchel,Anne,Bowling,,5.0,1.68396,6.0,5.0,1.170015,place,person,object,1.0,16.90062,3.0,1.0,2.416385,3.0,1.0,2.11639,1.0,0.0,6.83436,1.0,1.0,1.212505,1.0,1.0,1.43435,2.0,8.0,1.0,1.33497
302,grpA,14.0,17.0,Relaxing,Stroller,Steve,Ski Slope,,3.0,1.3178,15.0,2.0,1.10105,place,person,object,1.0,6.20675,1.0,1.0,3.01287,1.0,1.0,4.51659,2.0,1.0,2.26765,2.0,0.0,2.839295,1.0,1.0,1.10077,1.0,5.0,1.0,1.8357900000000003
302,grpA,8.0,18.0,Competition,Goggles,Scarlett,Savannah,7.92338,6.0,0.28489000000000003,11.0,2.0,1.3504200000000002,place,object,person,0.0,3.563515,3.0,1.0,4.005675,1.0,0.0,4.30333,3.0,1.0,1.285125,1.0,1.0,2.817615,2.0,0.0,3.5170449999999995,2.0,15.0,1.0,2.84553
302,grpA,12.0,19.0,Studying,Trampoline,Ellen,Classroom,5.1497150000000005,6.0,0.91838,19.0,4.0,1.18735,place,person,object,1.0,1.854495,4.0,1.0,1.138735,4.0,1.0,1.3508950000000002,4.0,1.0,4.53529,2.0,1.0,1.4539950000000001,2.0,1.0,1.11951,1.0,20.0,1.0,0.9506700000000001
302,grpA,15.0,20.0,Celebration,Football,Meryl,Harbor,7.771035,6.0,1.04655,18.0,5.0,1.532815,object,person,place,1.0,2.517665,1.0,1.0,1.28522,3.0,1.0,1.573005,4.0,1.0,2.8206900000000004,2.0,1.0,1.6827299999999998,1.0,1.0,1.59956,1.0,2.0,1.0,1.08361
302,grpA,9.0,21.0,Shopping,Duster,Robert,Kitchen,5.584594999999999,6.0,1.700565,2.0,6.0,1.349665,place,object,person,1.0,3.600545,4.0,1.0,4.16551,2.0,1.0,2.23692,1.0,1.0,2.76592,2.0,1.0,1.24851,1.0,1.0,2.21785,1.0,16.0,1.0,0.934155
302,grpA,21.0,22.0,Home,Gloves,Angelina,Cabin,11.29054,6.0,0.9362950000000001,8.0,5.0,0.980215,place,object,person,1.0,2.070455,2.0,1.0,2.87154,1.0,1.0,1.18074,3.0,1.0,1.3826200000000002,1.0,1.0,0.94547,2.0,0.0,1.0509,1.0,1.0,1.0,2.00062
302,grpA,4.0,23.0,Exercise,Beachball,Will,Casino,13.597779999999998,6.0,0.23833000000000001,7.0,5.0,1.13444,object,person,place,1.0,2.74985,1.0,1.0,0.7683399999999999,2.0,1.0,2.339235,2.0,1.0,2.4452599999999998,1.0,1.0,2.016955,2.0,1.0,1.27288,1.0,3.0,1.0,1.070445
