participant,expName,event_id,encoding.thisN,theme,object_label,person_label,place_label,resp_encSpace.rt,resp_enc_success.keys,resp_enc_success.rt,retrieval.thisN,resp_ret_vividness.keys,resp_ret_vividness.rt,q1_type,q2_type,q3_type,resp_gistmem1.corr,resp_gistmem1.rt,resp_gistmem1.keys,resp_gistmem2.corr,resp_gistmem2.rt,resp_gistmem2.keys,resp_gistmem3.corr,resp_gistmem3.rt,resp_gistmem3.keys,resp_detailmem1.corr,resp_detailmem1.rt,resp_detailmem1.keys,resp_detailmem2.corr,resp_detailmem2.rt,resp_detailmem2.keys,resp_detailmem3.corr,resp_detailmem3.rt,resp_detailmem3.keys,familiarity.thisN,resp_facefam.keys,resp_facefam.rt
314,grpB,9.0,0.0,Shopping,Duster,Robert,Kitchen,,6.0,4.80239,12.0,4.0,1.50116,place,object,person,0.0,4.484325,3.0,1.0,7.933669999999999,2.0,0.0,0.71721,3.0,1.0,1.5999450000000002,2.0,0.0,0.41738000000000003,2.0,0.0,1.650555,2.0,20.0,1.0,0.7493850000000001
314,grpB,22.0,1.0,Travel,Computer,George,Field,3.86235,5.0,4.18927,7.0,2.0,1.16794,object,person,place,0.0,3.3955550000000003,3.0,0.0,2.45148,2.0,1.0,1.251005,1.0,1.0,6.437715,1.0,0.0,2.33779,1.0,0.0,2.212875,1.0,1.0,1.0,0.63844
314,grpB,24.0,2.0,Family,Extinguisher,Ryan,Basketball,10.17056,6.0,1.600555,20.0,1.0,0.16605,person,place,object,0.0,0.499875,1.0,0.0,0.350585,1.0,0.0,0.145835,2.0,0.0,0.202075,2.0,1.0,1.0353,1.0,0.0,0.384525,1.0,2.0,1.0,0.6156
314,grpB,16.0,3.0,Winter,Record,Samuel,Dining Room,3.133835,6.0,3.16751,15.0,3.0,0.850785,place,person,object,0.0,3.667725,1.0,0.0,1.1331200000000001,3.0,0.0,0.602615,2.0,1.0,0.9862549999999999,1.0,0.0,1.2186700000000001,2.0,1.0,1.11683,1.0,19.0,1.0,1.26685
314,grpB,23.0,4.0,Eating,Hammock,Brad,Restaurant,4.48097,6.0,1.63313,19.0,4.0,0.25267,person,object,place,1.0,1.17072,1.0,0.0,0.288925,2.0,0.0,0.232105,1.0,0.0,0.23310999999999998,2.0,0.0,0.233055,1.0,1.0,0.27223,2.0,7.0,1.0,1.050705
314,grpB,21.0,5.0,Home,Gloves,Angelina,Cabin,5.5193449999999995,3.0,0.28515,14.0,3.0,0.8894049999999999,place,object,person,0.0,1.012095,1.0,0.0,0.2834,2.0,0.0,0.722325,4.0,1.0,1.286875,1.0,1.0,1.6807450000000002,2.0,0.0,1.63437,1.0,5.0,1.0,0.73493
314,grpB,1.0,6.0,Date,Pitcher,Reese,Studio,13.78464,6.0,2.952025,3.0,1.0,1.08651,person,place,object,1.0,3.7181050000000004,3.0,0.0,4.195655,1.0,0.0,4.433285,4.0,1.0,1.6339,1.0,1.0,3.1364650000000003,2.0,1.0,5.30009,2.0,10.0,1.0,0.47843500000000005
314,grpB,8.0,7.0,Competition,Goggles,Scarlett,Savannah,13.768035000000001,5.0,3.082755,13.0,4.0,0.883085,place,object,person,1.0,1.5171649999999999,1.0,0.0,0.93396,4.0,1.0,1.0168,4.0,1.0,1.7341,1.0,1.0,3.000755,2.0,0.0,0.48776499999999995,2.0,9.0,1.0,0.283675
314,grpB,11.0,8.0,Games,Binoculars,Leonardo,Lake,11.434295,6.0,3.4362550000000005,1.0,1.0,1.434005,object,place,person,1.0,7.950844999999999,3.0,0.0,5.017635,3.0,1.0,2.08449,2.0,1.0,1.61741,1.0,1.0,2.550935,1.0,1.0,2.3511599999999997,2.0,14.0,1.0,0.1678
314,grpB,14.0,9.0,Relaxing,Stroller,Steve,Ski Slope,12.896175,5.0,1.1783649999999999,0.0,5.0,2.70528,place,person,object,0.0,9.76275,4.0,1.0,2.525225,1.0,1.0,2.50054,2.0,1.0,2.117235,2.0,1.0,2.05093,2.0,1.0,1.867905,1.0,17.0,1.0,0.23411500000000002
314,grpB,18.0,10.0,DIY,Chair,Beyonce,Wine Cellar,7.239914999999999,6.0,2.7836849999999997,2.0,2.0,1.56315,person,object,place,1.0,4.28442,2.0,1.0,3.132995,3.0,0.0,5.40041,3.0,1.0,2.050815,2.0,1.0,4.63406,1.0,1.0,2.0668,1.0,6.0,1.0,1.250435
314,grpB,5.0,11.0,Party,Satchel,Anne,Bowling,8.382964999999999,5.0,1.45181,16.0,3.0,0.334795,place,person,object,0.0,1.895505,1.0,1.0,0.617135,3.0,0.0,0.465845,2.0,0.0,0.39676,1.0,0.0,0.36625,2.0,0.0,0.43249,1.0,12.0,1.0,0.22351500000000002
314,grpB,20.0,12.0,Friends,Backpack,Chris,Bridge,,1.0,1.5888799999999998,4.0,1.0,1.01863,object,place,person,1.0,5.201205,3.0,0.0,3.334665,2.0,1.0,3.6837800000000005,2.0,1.0,1.7129599999999998,2.0,0.0,1.70193,2.0,0.0,1.9184599999999998,2.0,23.0,1.0,0.8523850000000001
314,grpB,7.0,13.0,Art,Headphones,Denzel,Avenue,11.638125,5.0,4.613165,6.0,1.0,1.248375,person,object,place,0.0,4.696135,3.0,1.0,11.746265,2.0,0.0,14.968025,1.0,0.0,4.4283,2.0,0.0,1.918195,1.0,1.0,2.03452,1.0,15.0,1.0,0.28295
314,grpB,15.0,14.0,Celebration,Football,Meryl,Harbor,7.584115,6.0,1.01698,23.0,5.0,0.494705,object,person,place,1.0,0.10063,1.0,0.0,0.15169000000000002,2.0,0.0,0.15288,3.0,0.0,0.33583,1.0,0.0,0.366145,2.0,1.0,0.28134499999999996,1.0,21.0,1.0,0.551345
314,grpB,19.0,15.0,Vacation,Wine,Julia,Pool,3.5006150000000003,6.0,2.467765,11.0,5.0,1.48348,person,object,place,0.0,3.78971,4.0,0.0,2.234495,2.0,0.0,2.718455,3.0,1.0,2.90096,2.0,1.0,1.600175,1.0,0.0,3.03492,1.0,22.0,1.0,0.7162850000000001
314,grpB,17.0,16.0,Summer,Puppy,Sandra,Circus,11.849065,6.0,0.21318,10.0,2.0,1.82333,object,person,place,1.0,3.76784,4.0,0.0,1.719585,3.0,0.0,2.68489,2.0,0.0,1.905215,1.0,1.0,1.433495,1.0,1.0,2.052135,2.0,13.0,1.0,0.18390499999999999
314,grpB,3.0,17.0,Music,Bike,Halle,Lighthouse,5.75088,6.0,1.46615,18.0,1.0,0.217425,person,place,object,0.0,0.49958500000000006,1.0,0.0,0.26759,2.0,0.0,0.20820500000000003,3.0,0.0,1.231395,1.0,1.0,1.428955,2.0,0.0,0.38442,1.0,18.0,1.0,0.43400500000000003
314,grpB,13.0,18.0,Errands,Stopwatch,Tom,Icerink,8.282555,3.0,0.40033,5.0,4.0,1.246575,place,object,person,1.0,6.151305000000001,3.0,1.0,3.9328199999999995,4.0,0.0,3.90107,3.0,1.0,3.038975,1.0,0.0,1.56721,2.0,0.0,4.151775,1.0,16.0,1.0,0.68907
314,grpB,12.0,19.0,Studying,Trampoline,Ellen,Classroom,9.549605,3.0,1.516975,9.0,2.0,3.8027,place,person,object,1.0,3.84639,4.0,1.0,6.649585000000001,4.0,0.0,3.4326800000000004,3.0,0.0,3.38426,1.0,1.0,1.267785,2.0,1.0,3.6823349999999997,1.0,3.0,1.0,0.7334649999999999
314,grpB,6.0,20.0,Sightseeing,Ladder,Adam,Beach,12.58562,6.0,0.8377700000000001,21.0,1.0,0.349935,object,place,person,1.0,0.37171,2.0,1.0,0.23354,1.0,0.0,0.2505,2.0,1.0,0.306705,2.0,0.0,0.2878,1.0,1.0,0.18362,2.0,0.0,1.0,3.61669
314,grpB,4.0,21.0,Exercise,Beachball,Will,Casino,9.265915,5.0,2.416825,8.0,6.0,1.3159299999999998,object,person,place,1.0,2.6489700000000003,1.0,1.0,1.201115,2.0,1.0,0.82911,2.0,0.0,1.83428,2.0,1.0,2.80001,2.0,1.0,2.40048,1.0,8.0,1.0,0.272665
