participant,event_id,encoding.thisN,theme,object_label,person_label,place_label,resp_encSpace.rt,retrieval.thisN,resp_ret_vividness.keys,resp_ret_vividness.rt,q1_type,q2_type,q3_type,resp_gistmem1.corr,resp_gistmem1.rt,resp_gistmem1.keys,resp_gistmem2.corr,resp_gistmem2.rt,resp_gistmem2.keys,resp_gistmem3.corr,resp_gistmem3.rt,resp_gistmem3.keys,resp_detailmem1.corr,resp_detailmem1.rt,resp_detailmem1.keys,resp_detailmem2.corr,resp_detailmem2.rt,resp_detailmem2.keys,resp_detailmem3.corr,resp_detailmem3.rt,resp_detailmem3.keys,familiarity.thisN,resp_facefam.keys,resp_facefam.rt
126,9.0,0.0,Travel,Gloves,Jennifer,Studio,12.200999999999999,3.0,4.0,2.569,object,place,person,0.0,2.0469999999999997,3.0,0.0,13.815999999999999,3.0,0.0,3.25,3.0,0.0,2.0380000000000003,1.0,1.0,0.941,2.0,0.0,1.052,2.0,1.0,1.0,1.15
126,21.0,1.0,Music,Beachball,Leonardo,Savannah,12.207,11.0,4.0,1.89,place,object,person,1.0,3.823,3.0,0.0,1.615,3.0,1.0,4.611000000000001,3.0,0.0,1.946,1.0,1.0,3.568,2.0,1.0,1.0759999999999998,2.0,8.0,1.0,1.051
126,24.0,2.0,Eating,Stroller,Halle,Circus,3.986,5.0,4.0,1.768,person,place,object,0.0,1.944,3.0,0.0,2.227,3.0,1.0,1.7080000000000002,2.0,0.0,1.433,2.0,0.0,1.05,1.0,1.0,2.506,2.0,0.0,1.0,3.236
126,17.0,3.0,Home,Goggles,Mindy,Casino,8.666,9.0,3.0,1.095,person,place,object,0.0,1.854,3.0,0.0,0.762,4.0,1.0,0.956,4.0,0.0,1.4569999999999999,2.0,0.0,0.988,1.0,0.0,1.655,2.0,17.0,1.0,0.688
126,12.0,4.0,Winter,Computer,Angelina,Restaurant,9.721,22.0,3.0,1.4,object,person,place,1.0,1.133,2.0,0.0,0.61,2.0,1.0,0.486,1.0,1.0,2.162,1.0,0.0,18.608,2.0,1.0,4.578,2.0,19.0,2.0,0.5429999999999999
126,4.0,5.0,Art,Binoculars,Ryan,Lake,7.893,19.0,4.0,1.045,object,place,person,1.0,1.102,3.0,1.0,0.852,3.0,0.0,0.606,4.0,0.0,0.57,2.0,0.0,0.77,2.0,0.0,0.8390000000000001,2.0,23.0,1.0,1.298
126,23.0,6.0,Party,Puppy,Ellen,Avenue,,23.0,4.0,4.248,place,person,object,0.0,1.1159999999999999,3.0,1.0,0.836,3.0,0.0,0.742,3.0,0.0,1.32,1.0,1.0,2.042,1.0,0.0,1.082,2.0,13.0,1.0,0.9520000000000001
126,10.0,7.0,Sightseeing,Wine,Samuel,Beach,6.151,21.0,4.0,1.2819999999999998,person,place,object,0.0,0.51,3.0,0.0,1.204,3.0,0.0,0.485,4.0,0.0,0.698,2.0,1.0,1.2930000000000001,2.0,1.0,0.5770000000000001,2.0,9.0,1.0,0.8270000000000001
126,20.0,8.0,Exercise,Extinguisher,Denzel,Field,,4.0,4.0,13.62,person,place,object,0.0,2.8280000000000003,3.0,0.0,7.647,3.0,0.0,2.8569999999999998,3.0,1.0,2.0709999999999997,2.0,1.0,2.265,2.0,0.0,4.19,1.0,21.0,2.0,0.7240000000000001
126,13.0,9.0,Summer,Jug,Julia,Pool,6.3870000000000005,8.0,4.0,1.829,person,object,place,0.0,2.8489999999999998,3.0,0.0,1.577,2.0,0.0,2.476,1.0,0.0,1.796,1.0,1.0,1.75,2.0,0.0,6.087000000000001,1.0,14.0,1.0,1.148
126,19.0,10.0,Relaxing,Backpack,Robert,Lighthouse,13.856,18.0,3.0,4.512,place,object,person,1.0,1.203,3.0,0.0,0.813,2.0,1.0,5.308,3.0,0.0,8.066,2.0,1.0,1.614,1.0,1.0,4.329,2.0,3.0,1.0,1.053
126,15.0,11.0,Errands,Hammock,Emily,Bridge,1.251,12.0,4.0,3.245,object,place,person,0.0,3.198,3.0,0.0,5.797000000000001,4.0,0.0,4.298,4.0,1.0,4.263999999999999,1.0,1.0,4.78,2.0,0.0,1.4569999999999999,2.0,6.0,1.0,5.206
126,11.0,12.0,Friends,Ladder,Sandra,Waterfall,10.98,13.0,4.0,4.82,person,object,place,0.0,1.7369999999999999,4.0,1.0,4.053999999999999,4.0,0.0,2.025,3.0,0.0,1.9469999999999998,2.0,1.0,2.8569999999999998,2.0,0.0,2.072,2.0,11.0,2.0,0.9790000000000001
126,8.0,13.0,DIY,Headphones,Meryl,Ski Slope,13.529000000000002,0.0,4.0,13.120999999999999,object,person,place,1.0,5.367999999999999,2.0,1.0,1.385,3.0,1.0,1.262,3.0,1.0,2.1790000000000003,1.0,0.0,1.3230000000000002,2.0,1.0,3.4419999999999997,2.0,18.0,1.0,0.292
126,7.0,14.0,Date,Football,Nicole,Dining Room,13.169,14.0,4.0,2.1830000000000003,place,person,object,0.0,2.249,3.0,1.0,2.966,3.0,0.0,4.2669999999999995,4.0,0.0,3.2260000000000004,2.0,1.0,2.112,2.0,1.0,2.296,2.0,7.0,1.0,1.2209999999999999
126,2.0,15.0,Studying,Duster,Chris,Classroom,13.725,7.0,4.0,2.073,place,object,person,0.0,3.884,3.0,0.0,1.21,3.0,0.0,1.037,2.0,0.0,1.926,1.0,1.0,2.012,2.0,1.0,4.484,2.0,12.0,1.0,1.355
126,6.0,16.0,Family,Stopwatch,Tom,Basketball,12.68,20.0,3.0,6.4239999999999995,object,place,person,0.0,7.692,3.0,0.0,2.63,3.0,0.0,0.552,4.0,0.0,0.99,2.0,0.0,0.581,2.0,0.0,0.654,1.0,15.0,2.0,2.506
126,22.0,17.0,Competition,Chair,Adam,Kitchen,8.785,16.0,4.0,1.3259999999999998,object,person,place,0.0,1.739,3.0,1.0,2.105,3.0,0.0,0.85,2.0,0.0,1.5919999999999999,2.0,0.0,0.884,2.0,1.0,0.981,2.0,5.0,2.0,1.286
126,5.0,18.0,Shopping,Record,Brad,Harbor,12.382,10.0,4.0,1.526,place,person,object,0.0,3.863,4.0,0.0,1.855,3.0,0.0,1.568,2.0,1.0,1.239,2.0,1.0,3.639,1.0,1.0,2.583,2.0,10.0,1.0,1.165
126,14.0,19.0,Vacation,Satchel,Reese,Bowling,8.088,6.0,4.0,1.5719999999999998,place,person,object,1.0,1.5,3.0,0.0,4.093,2.0,1.0,2.0140000000000002,1.0,0.0,7.672999999999999,2.0,0.0,2.6689999999999996,2.0,0.0,1.217,1.0,16.0,1.0,7.496
126,1.0,20.0,Celebration,Trampoline,Will,Icerink,12.311,2.0,4.0,2.085,person,object,place,0.0,2.787,4.0,0.0,2.359,3.0,0.0,1.791,3.0,0.0,2.396,2.0,1.0,12.14,2.0,1.0,9.161,1.0,22.0,1.0,1.2109999999999999
126,3.0,21.0,Games,Bike,George,Wine Cellar,5.872999999999999,15.0,4.0,1.4469999999999998,person,object,place,0.0,2.215,3.0,0.0,4.26,3.0,0.0,1.635,3.0,0.0,6.34,2.0,1.0,2.835,2.0,1.0,3.7960000000000003,2.0,2.0,1.0,2.167
126,18.0,22.0,Work,Flowers,Beyonce,Cabin,11.352,17.0,4.0,1.04,place,object,person,0.0,6.026,2.0,0.0,2.005,3.0,0.0,4.075,3.0,0.0,1.2890000000000001,2.0,1.0,1.199,2.0,0.0,3.8939999999999997,2.0,20.0,2.0,0.39299999999999996
126,16.0,23.0,Volunteer,Easel,Steve,Aquarium,6.006,1.0,2.0,1.271,object,person,place,0.0,0.961,3.0,1.0,2.301,3.0,0.0,3.449,3.0,1.0,1.881,2.0,1.0,2.42,1.0,0.0,3.1660000000000004,1.0,4.0,1.0,1.445
