participant,event_id,encoding.thisN,theme,object_label,person_label,place_label,resp_encSpace.rt,retrieval.thisN,resp_ret_vividness.keys,resp_ret_vividness.rt,q1_type,q2_type,q3_type,resp_gistmem1.corr,resp_gistmem1.rt,resp_gistmem1.keys,resp_gistmem2.corr,resp_gistmem2.rt,resp_gistmem2.keys,resp_gistmem3.corr,resp_gistmem3.rt,resp_gistmem3.keys,resp_detailmem1.corr,resp_detailmem1.rt,resp_detailmem1.keys,resp_detailmem2.corr,resp_detailmem2.rt,resp_detailmem2.keys,resp_detailmem3.corr,resp_detailmem3.rt,resp_detailmem3.keys,familiarity.thisN,resp_facefam.keys,resp_facefam.rt
119,14.0,0.0,Vacation,Satchel,Reese,Bowling,12.890595,3.0,3.0,1.117675,place,person,object,0.0,0.07216,4.0,0.0,0.11572,2.0,0.0,0.572665,4.0,0.0,2.002545,2.0,0.0,1.3076649999999999,2.0,0.0,1.13174,1.0,16.0,2.0,0.52577
119,20.0,1.0,Exercise,Extinguisher,Denzel,Field,13.288364999999999,16.0,4.0,0.36822,person,place,object,0.0,0.16963499999999998,2.0,0.0,0.117145,3.0,1.0,0.5012300000000001,2.0,0.0,0.634695,1.0,1.0,0.20095,2.0,1.0,0.40114,2.0,23.0,1.0,0.7270949999999999
119,22.0,2.0,Competition,Chair,Adam,Kitchen,,4.0,4.0,2.986685,object,person,place,0.0,0.6348050000000001,2.0,1.0,0.50158,3.0,1.0,1.3111549999999998,3.0,1.0,0.883135,1.0,1.0,0.72426,1.0,0.0,0.738835,1.0,17.0,1.0,0.26531
119,21.0,3.0,Music,Beachball,Leonardo,Savannah,7.365605,13.0,4.0,0.214335,place,object,person,0.0,0.22894,2.0,0.0,0.21349,3.0,0.0,0.318235,2.0,0.0,1.276065,1.0,0.0,0.9186,1.0,1.0,0.9518399999999999,2.0,1.0,1.0,0.418055
119,1.0,4.0,Celebration,Trampoline,Will,Icerink,9.579755,23.0,4.0,0.28918,person,object,place,0.0,0.08288999999999999,3.0,0.0,0.456795,2.0,0.0,0.084495,3.0,1.0,0.833935,1.0,1.0,0.832465,2.0,1.0,1.319385,1.0,10.0,1.0,0.24401
119,15.0,5.0,Errands,Hammock,Emily,Bridge,12.144789999999999,17.0,4.0,0.284645,object,place,person,0.0,0.284285,3.0,1.0,0.050839999999999996,2.0,0.0,0.08436,1.0,0.0,0.86841,2.0,0.0,0.45126000000000005,1.0,0.0,0.71886,2.0,3.0,2.0,2.0951
119,7.0,6.0,Date,Football,Nicole,Dining Room,,22.0,4.0,0.12262999999999999,place,person,object,0.0,0.115695,3.0,0.0,0.149755,2.0,1.0,0.530125,1.0,0.0,0.566495,2.0,0.0,0.603065,1.0,0.0,0.9460149999999999,1.0,13.0,2.0,0.48198
119,24.0,7.0,Eating,Stroller,Halle,Circus,2.4149,11.0,4.0,0.47238500000000005,person,place,object,0.0,0.512575,2.0,0.0,0.14232999999999998,3.0,0.0,0.6481899999999999,3.0,1.0,0.549445,1.0,0.0,1.000225,1.0,1.0,1.074625,2.0,11.0,1.0,0.367435
119,9.0,8.0,Travel,Gloves,Jennifer,Studio,7.173914999999999,21.0,4.0,0.552975,object,place,person,0.0,0.13738499999999998,3.0,1.0,0.164055,2.0,0.0,0.48626,3.0,0.0,0.33607,1.0,1.0,0.73314,2.0,0.0,0.97188,2.0,14.0,1.0,0.29552
119,18.0,9.0,Work,Flowers,Beyonce,Cabin,10.530605,18.0,4.0,0.31305,place,object,person,0.0,0.157355,2.0,0.0,0.32921,3.0,0.0,0.216295,2.0,0.0,0.572525,2.0,0.0,0.846375,1.0,1.0,0.604985,1.0,15.0,2.0,0.9563450000000001
