participant,event_id,encoding.thisN,theme,object_label,person_label,place_label,resp_encSpace.rt,retrieval.thisN,resp_ret_vividness.keys,resp_ret_vividness.rt,q1_type,q2_type,q3_type,resp_gistmem1.corr,resp_gistmem1.rt,resp_gistmem1.keys,resp_gistmem2.corr,resp_gistmem2.rt,resp_gistmem2.keys,resp_gistmem3.corr,resp_gistmem3.rt,resp_gistmem3.keys,resp_detailmem1.corr,resp_detailmem1.rt,resp_detailmem1.keys,resp_detailmem2.corr,resp_detailmem2.rt,resp_detailmem2.keys,resp_detailmem3.corr,resp_detailmem3.rt,resp_detailmem3.keys,familiarity.thisN,resp_facefam.keys,resp_facefam.rt
114,4.0,0.0,Art,Binoculars,Ryan,Lake,,10.0,4.0,1.91982,object,place,person,1.0,11.916065,3.0,0.0,2.9744,2.0,0.0,2.33661,4.0,1.0,2.822955,1.0,0.0,1.96757,2.0,1.0,1.88058,1.0,10.0,1.0,2.12399
114,11.0,1.0,Friends,Ladder,Sandra,Waterfall,,2.0,4.0,26.666495,person,object,place,0.0,20.088910000000002,2.0,1.0,3.16545,4.0,1.0,2.964195,4.0,1.0,3.5981199999999998,1.0,1.0,1.5496450000000002,2.0,1.0,1.9053900000000001,1.0,17.0,1.0,1.27588
114,15.0,2.0,Errands,Hammock,Emily,Bridge,,9.0,3.0,1.8224599999999997,object,place,person,0.0,3.621915,2.0,0.0,1.87363,1.0,0.0,2.295265,1.0,1.0,1.11249,1.0,1.0,1.108905,2.0,1.0,3.3054949999999996,1.0,9.0,2.0,0.601995
114,21.0,3.0,Music,Beachball,Leonardo,Savannah,,0.0,3.0,2.66977,place,object,person,1.0,5.308585,3.0,1.0,2.42583,2.0,1.0,1.7267700000000001,3.0,1.0,2.45728,2.0,1.0,1.89041,2.0,1.0,3.1914700000000003,2.0,20.0,1.0,0.501935
114,19.0,4.0,Relaxing,Backpack,Robert,Lighthouse,10.393664999999999,1.0,3.0,2.826975,place,object,person,1.0,7.177925,3.0,1.0,1.314505,4.0,1.0,1.377785,3.0,1.0,1.680925,1.0,1.0,2.9330849999999997,1.0,1.0,2.665295,2.0,6.0,1.0,0.691575
114,14.0,5.0,Vacation,Satchel,Reese,Bowling,,14.0,3.0,3.241275,place,person,object,0.0,3.8107,4.0,1.0,9.361285,1.0,0.0,3.052685,2.0,1.0,1.8803400000000001,1.0,1.0,2.6421900000000003,1.0,0.0,1.1425299999999998,1.0,23.0,2.0,6.7431399999999995
114,3.0,6.0,Games,Bike,George,Wine Cellar,,20.0,3.0,1.19731,person,object,place,1.0,1.39444,2.0,1.0,2.84305,2.0,1.0,3.6158949999999996,4.0,1.0,3.28481,1.0,0.0,1.6635799999999998,1.0,0.0,3.2811449999999995,1.0,12.0,1.0,0.629315
114,10.0,7.0,Sightseeing,Wine,Samuel,Beach,,23.0,3.0,1.22971,person,place,object,1.0,4.20047,2.0,0.0,13.22453,1.0,1.0,3.2895,2.0,1.0,1.60727,1.0,1.0,12.991769999999999,2.0,1.0,1.43307,2.0,14.0,1.0,0.355685
114,16.0,8.0,Volunteer,Easel,Steve,Aquarium,6.991910000000001,22.0,2.0,1.525,object,person,place,1.0,3.18115,4.0,1.0,1.138385,3.0,1.0,3.04372,2.0,0.0,1.49095,1.0,1.0,2.4760299999999997,1.0,1.0,1.37316,2.0,5.0,1.0,0.40429
114,13.0,9.0,Summer,Jug,Julia,Pool,9.240555,3.0,3.0,6.326675,person,object,place,0.0,7.848395,4.0,1.0,1.6709,3.0,1.0,4.860115,3.0,1.0,2.454965,2.0,1.0,2.360995,2.0,0.0,2.0394200000000002,1.0,22.0,1.0,0.67875
