participant,event_id,encoding.thisN,theme,object_label,person_label,place_label,resp_encSpace.rt,retrieval.thisN,resp_ret_vividness.keys,resp_ret_vividness.rt,q1_type,q2_type,q3_type,resp_gistmem1.corr,resp_gistmem1.rt,resp_gistmem1.keys,resp_gistmem2.corr,resp_gistmem2.rt,resp_gistmem2.keys,resp_gistmem3.corr,resp_gistmem3.rt,resp_gistmem3.keys,resp_detailmem1.corr,resp_detailmem1.rt,resp_detailmem1.keys,resp_detailmem2.corr,resp_detailmem2.rt,resp_detailmem2.keys,resp_detailmem3.corr,resp_detailmem3.rt,resp_detailmem3.keys,familiarity.thisN,resp_facefam.keys,resp_facefam.rt
178,4.0,0.0,Art,Binoculars,Ryan,Lake,,7.0,2.0,1.637105,object,place,person,1.0,3.68839,3.0,1.0,2.2359999999999998,3.0,1.0,4.10385,3.0,0.0,1.03757,2.0,1.0,1.854915,1.0,1.0,1.73846,1.0,14.0,1.0,1.136415
178,21.0,1.0,Music,Beachball,Leonardo,Savannah,7.48522,0.0,1.0,6.31501,place,object,person,0.0,10.50197,2.0,1.0,9.05233,2.0,0.0,3.587525,2.0,1.0,2.81792,2.0,1.0,15.37135,2.0,1.0,10.588105,2.0,11.0,1.0,0.73563
178,20.0,2.0,Exercise,Extinguisher,Denzel,Field,,14.0,1.0,1.73478,person,place,object,1.0,2.32348,1.0,0.0,4.951944999999999,2.0,1.0,1.620435,2.0,1.0,2.818565,2.0,1.0,1.8685900000000002,2.0,0.0,1.603685,1.0,5.0,3.0,4.183635
178,19.0,3.0,Relaxing,Backpack,Robert,Lighthouse,10.634139999999999,10.0,2.0,2.81615,place,object,person,1.0,7.921314999999999,3.0,1.0,3.284905,4.0,0.0,1.9853,1.0,0.0,2.317845,2.0,1.0,1.4184299999999999,1.0,0.0,1.202265,1.0,22.0,2.0,2.7526599999999997
178,9.0,4.0,Travel,Gloves,Jennifer,Studio,,15.0,2.0,1.07018,object,place,person,0.0,8.25479,2.0,1.0,5.5536650000000005,2.0,0.0,2.970585,1.0,1.0,3.6324650000000003,2.0,0.0,1.4857799999999999,1.0,1.0,1.356155,1.0,23.0,1.0,0.56963
178,13.0,5.0,Summer,Jug,Julia,Pool,,1.0,1.0,4.101615,person,object,place,0.0,7.9995899999999995,2.0,0.0,5.41885,1.0,0.0,7.8680699999999995,4.0,1.0,3.00428,2.0,1.0,3.05194,2.0,0.0,1.88723,1.0,0.0,1.0,7.320345
178,22.0,6.0,Competition,Chair,Adam,Kitchen,,4.0,4.0,3.55479,object,person,place,1.0,3.27002,4.0,1.0,2.15195,3.0,1.0,2.08537,3.0,1.0,1.7877299999999998,1.0,1.0,1.821475,1.0,1.0,5.603695,2.0,9.0,1.0,0.9349
178,2.0,7.0,Studying,Duster,Chris,Classroom,,5.0,3.0,3.6711050000000003,place,object,person,1.0,2.2673900000000002,1.0,1.0,1.33556,1.0,1.0,3.037445,3.0,1.0,4.25255,2.0,1.0,2.0562650000000002,2.0,1.0,2.701635,2.0,21.0,1.0,0.50005
178,7.0,8.0,Date,Football,Nicole,Dining Room,,23.0,3.0,2.100905,place,person,object,1.0,1.43527,1.0,1.0,7.9398100000000005,3.0,1.0,2.42105,1.0,1.0,2.0729599999999997,1.0,1.0,1.45186,2.0,1.0,3.3851150000000003,2.0,4.0,1.0,0.753795
178,24.0,9.0,Eating,Stroller,Halle,Circus,,16.0,2.0,1.751205,person,place,object,0.0,7.21811,2.0,1.0,1.7177650000000002,1.0,1.0,0.902185,2.0,1.0,2.636825,1.0,0.0,1.851645,1.0,1.0,1.0541399999999999,2.0,7.0,2.0,2.451965
