participant,event_id,encoding.thisN,theme,object_label,person_label,place_label,resp_encSpace.rt,retrieval.thisN,resp_ret_vividness.keys,resp_ret_vividness.rt,q1_type,q2_type,q3_type,resp_gistmem1.corr,resp_gistmem1.rt,resp_gistmem1.keys,resp_gistmem2.corr,resp_gistmem2.rt,resp_gistmem2.keys,resp_gistmem3.corr,resp_gistmem3.rt,resp_gistmem3.keys,resp_detailmem1.corr,resp_detailmem1.rt,resp_detailmem1.keys,resp_detailmem2.corr,resp_detailmem2.rt,resp_detailmem2.keys,resp_detailmem3.corr,resp_detailmem3.rt,resp_detailmem3.keys,familiarity.thisN,resp_facefam.keys,resp_facefam.rt
136,22.0,0.0,Competition,Chair,Adam,Kitchen,,0.0,2.0,4.343415,object,person,place,1.0,3.87036,4.0,1.0,2.71366,3.0,1.0,1.8353099999999998,3.0,1.0,1.7819,1.0,1.0,2.029105,1.0,0.0,1.9691900000000002,1.0,10.0,1.0,0.541145
136,14.0,1.0,Vacation,Satchel,Reese,Bowling,6.0826199999999995,11.0,2.0,2.7692,place,person,object,1.0,2.8726599999999998,3.0,1.0,1.792775,1.0,1.0,0.78914,1.0,0.0,2.337815,2.0,1.0,2.7448349999999997,1.0,1.0,1.151715,2.0,19.0,1.0,0.54137
136,21.0,2.0,Music,Beachball,Leonardo,Savannah,6.0581949999999996,23.0,1.0,1.172175,place,object,person,1.0,2.9929900000000003,3.0,1.0,3.537065,2.0,1.0,1.393105,3.0,0.0,1.335115,1.0,1.0,1.2756399999999999,2.0,0.0,2.37284,1.0,6.0,1.0,0.686345
136,4.0,3.0,Art,Binoculars,Ryan,Lake,2.026395,5.0,1.0,2.10233,object,place,person,0.0,4.32945,4.0,1.0,3.8461550000000004,3.0,1.0,2.05572,3.0,0.0,1.192035,2.0,1.0,1.4047049999999999,1.0,1.0,1.9447849999999998,1.0,1.0,1.0,0.72005
136,8.0,4.0,DIY,Headphones,Meryl,Ski Slope,7.5736300000000005,16.0,3.0,1.8861900000000003,object,person,place,1.0,1.9968849999999998,2.0,1.0,2.1923150000000002,3.0,1.0,3.503325,3.0,0.0,1.9623849999999998,2.0,1.0,2.487285,1.0,0.0,1.26843,1.0,14.0,1.0,0.98793
136,10.0,5.0,Sightseeing,Wine,Samuel,Beach,1.84125,17.0,1.0,2.102575,person,place,object,0.0,4.319995,1.0,1.0,3.05336,2.0,0.0,2.49713,1.0,0.0,2.360035,2.0,1.0,1.3256649999999999,2.0,0.0,1.3685,1.0,8.0,1.0,0.46047
136,13.0,6.0,Summer,Jug,Julia,Pool,4.4259949999999995,8.0,2.0,1.54072,person,object,place,0.0,2.052375,4.0,1.0,7.9965,3.0,0.0,4.07059,2.0,1.0,3.057075,2.0,1.0,1.32134,2.0,1.0,1.7695450000000001,2.0,11.0,1.0,0.5363600000000001
136,20.0,7.0,Exercise,Extinguisher,Denzel,Field,10.71372,15.0,3.0,2.175005,person,place,object,1.0,6.25902,1.0,0.0,4.40424,3.0,0.0,3.086375,1.0,0.0,2.0020700000000002,1.0,1.0,1.837125,2.0,0.0,1.65182,1.0,12.0,1.0,0.534705
136,11.0,8.0,Friends,Ladder,Sandra,Waterfall,5.0568599999999995,19.0,2.0,1.918885,person,object,place,1.0,3.67389,3.0,0.0,3.45822,2.0,1.0,5.137975,4.0,0.0,2.05301,2.0,1.0,2.303325,2.0,1.0,3.6939300000000004,1.0,18.0,1.0,0.701475
136,17.0,9.0,Home,Goggles,Mindy,Casino,,20.0,1.0,1.618275,person,place,object,1.0,4.15537,1.0,1.0,4.394585,2.0,0.0,7.707325,3.0,0.0,1.901975,2.0,0.0,1.402635,1.0,1.0,1.23777,1.0,0.0,1.0,1.451165
136,1.0,10.0,Celebration,Trampoline,Will,Icerink,5.873565,12.0,2.0,1.6065399999999999,person,object,place,1.0,6.08336,2.0,1.0,2.9918150000000003,4.0,1.0,1.60249,4.0,0.0,2.19017,2.0,1.0,1.441885,2.0,0.0,1.7854,2.0,21.0,1.0,0.487345
136,12.0,11.0,Winter,Computer,Angelina,Restaurant,5.28947,10.0,2.0,1.85647,object,person,place,0.0,8.618405000000001,4.0,1.0,4.895775,3.0,1.0,6.522695,1.0,1.0,2.439525,1.0,1.0,1.8019049999999999,1.0,1.0,1.58528,2.0,15.0,1.0,0.67557
