participant,event_id,encoding.thisN,theme,object_label,person_label,place_label,resp_encSpace.rt,retrieval.thisN,resp_ret_vividness.keys,resp_ret_vividness.rt,q1_type,q2_type,q3_type,resp_gistmem1.corr,resp_gistmem1.rt,resp_gistmem1.keys,resp_gistmem2.corr,resp_gistmem2.rt,resp_gistmem2.keys,resp_gistmem3.corr,resp_gistmem3.rt,resp_gistmem3.keys,resp_detailmem1.corr,resp_detailmem1.rt,resp_detailmem1.keys,resp_detailmem2.corr,resp_detailmem2.rt,resp_detailmem2.keys,resp_detailmem3.corr,resp_detailmem3.rt,resp_detailmem3.keys,familiarity.thisN,resp_facefam.keys,resp_facefam.rt
139,24.0,0.0,Eating,Stroller,Halle,Circus,12.89973,3.0,1.0,2.321125,person,place,object,0.0,16.395575,2.0,1.0,7.895639999999999,1.0,1.0,4.28944,2.0,1.0,4.888669999999999,1.0,1.0,2.214295,2.0,0.0,3.114615,1.0,23.0,1.0,2.09347
139,14.0,1.0,Vacation,Satchel,Reese,Bowling,,16.0,1.0,1.22393,place,person,object,0.0,5.97425,1.0,1.0,2.98252,1.0,1.0,1.34028,1.0,1.0,4.283305,1.0,1.0,2.226155,1.0,0.0,1.005235,1.0,15.0,1.0,1.25255
139,10.0,2.0,Sightseeing,Wine,Samuel,Beach,,12.0,1.0,2.127065,person,place,object,0.0,5.31377,3.0,0.0,3.42239,4.0,0.0,7.03228,1.0,0.0,3.7366599999999996,2.0,1.0,1.604475,2.0,1.0,1.1262299999999998,2.0,6.0,1.0,0.86377
139,3.0,3.0,Games,Bike,George,Wine Cellar,,1.0,1.0,7.109780000000001,person,object,place,1.0,10.461985,2.0,0.0,11.43572,3.0,1.0,7.892415,4.0,1.0,5.245005,1.0,1.0,4.669569999999999,2.0,1.0,2.720955,2.0,2.0,1.0,0.569435
139,15.0,4.0,Errands,Hammock,Emily,Bridge,,14.0,2.0,3.3971449999999996,object,place,person,1.0,5.797745,1.0,1.0,1.923515,2.0,0.0,1.7478,3.0,1.0,2.25644,1.0,1.0,1.6856650000000002,2.0,1.0,5.6075099999999996,1.0,1.0,1.0,1.1022049999999999
139,11.0,5.0,Friends,Ladder,Sandra,Waterfall,13.916335,6.0,4.0,3.130305,person,object,place,1.0,1.635025,3.0,1.0,1.847495,4.0,1.0,5.044615,4.0,1.0,2.69939,1.0,1.0,5.015775,2.0,1.0,2.7189099999999997,1.0,12.0,1.0,0.653755
139,20.0,6.0,Exercise,Extinguisher,Denzel,Field,,4.0,6.0,3.02555,person,place,object,1.0,15.210595000000001,1.0,1.0,2.743125,4.0,1.0,0.885875,2.0,1.0,5.92269,2.0,1.0,6.42471,2.0,1.0,5.042644999999999,2.0,10.0,1.0,1.174815
139,18.0,7.0,Work,Flowers,Beyonce,Cabin,,11.0,1.0,1.8125099999999998,place,object,person,1.0,3.51534,1.0,0.0,7.98763,3.0,1.0,2.766065,4.0,1.0,2.821905,1.0,1.0,1.4954450000000001,2.0,1.0,2.395875,1.0,18.0,1.0,0.97619
139,6.0,8.0,Family,Stopwatch,Tom,Basketball,,8.0,1.0,1.1578899999999999,object,place,person,1.0,6.5072849999999995,4.0,1.0,2.56287,4.0,1.0,1.382665,1.0,1.0,1.90464,1.0,0.0,1.3514899999999999,2.0,1.0,1.61876,2.0,20.0,1.0,0.4439
139,1.0,9.0,Celebration,Trampoline,Will,Icerink,,2.0,2.0,5.534365,person,object,place,0.0,11.1415,4.0,1.0,11.861025,4.0,1.0,19.5399,4.0,1.0,4.75036,1.0,0.0,4.189475,1.0,1.0,2.887775,1.0,4.0,1.0,0.918845
139,5.0,10.0,Shopping,Record,Brad,Harbor,,5.0,1.0,4.731305,place,person,object,1.0,14.7543,2.0,0.0,6.607360000000001,1.0,1.0,4.4800699999999996,4.0,1.0,2.21274,2.0,1.0,3.73279,1.0,1.0,1.028775,2.0,7.0,1.0,0.42548
139,9.0,11.0,Travel,Gloves,Jennifer,Studio,,18.0,1.0,1.6708450000000001,object,place,person,1.0,4.3807,1.0,1.0,0.80142,2.0,1.0,2.983545,2.0,1.0,1.26522,2.0,1.0,2.336505,2.0,1.0,1.606875,1.0,19.0,1.0,1.162495
139,13.0,12.0,Summer,Jug,Julia,Pool,,9.0,3.0,5.785545,person,object,place,1.0,5.37001,1.0,1.0,1.9763849999999998,3.0,1.0,1.8639400000000002,3.0,1.0,1.949355,2.0,1.0,2.68325,2.0,1.0,3.99904,2.0,3.0,1.0,0.729785
139,2.0,13.0,Studying,Duster,Chris,Classroom,,19.0,6.0,2.9739150000000003,place,object,person,1.0,2.473425,1.0,1.0,1.9098099999999998,1.0,0.0,2.374015,1.0,1.0,2.47913,2.0,1.0,0.9008,2.0,1.0,3.67814,2.0,14.0,1.0,4.44676
139,22.0,14.0,Competition,Chair,Adam,Kitchen,,20.0,6.0,3.36789,object,person,place,1.0,6.963164999999999,4.0,1.0,2.5407349999999997,3.0,1.0,1.22482,3.0,1.0,0.82921,1.0,1.0,1.3027950000000001,1.0,1.0,3.7231050000000003,2.0,16.0,1.0,0.65672
139,21.0,15.0,Music,Beachball,Leonardo,Savannah,,0.0,1.0,7.18295,place,object,person,0.0,14.28936,1.0,1.0,19.491139999999998,2.0,1.0,3.0945650000000002,3.0,1.0,7.20035,2.0,1.0,1.9739349999999998,2.0,1.0,2.704575,2.0,21.0,1.0,0.51477
139,7.0,16.0,Date,Football,Nicole,Dining Room,,7.0,1.0,1.76899,place,person,object,0.0,12.115594999999999,4.0,0.0,4.047455,1.0,1.0,5.69206,1.0,0.0,7.71152,2.0,1.0,6.82655,2.0,1.0,2.3572599999999997,2.0,5.0,1.0,1.4755200000000002
139,12.0,17.0,Winter,Computer,Angelina,Restaurant,,21.0,1.0,1.46927,object,person,place,0.0,3.5880400000000003,4.0,0.0,2.732775,1.0,1.0,4.67473,1.0,1.0,1.911225,1.0,1.0,2.73765,1.0,1.0,2.2540299999999998,2.0,22.0,2.0,2.08589
139,23.0,18.0,Party,Puppy,Ellen,Avenue,,23.0,1.0,2.15861,place,person,object,1.0,2.6194599999999997,1.0,1.0,1.41364,3.0,1.0,1.309715,4.0,1.0,1.5538100000000001,2.0,1.0,2.603215,1.0,1.0,2.193535,1.0,0.0,1.0,2.111365
139,19.0,19.0,Relaxing,Backpack,Robert,Lighthouse,,17.0,2.0,1.86562,place,object,person,1.0,3.43894,3.0,1.0,2.575655,4.0,1.0,2.8139950000000002,3.0,1.0,6.36081,1.0,1.0,2.709225,1.0,1.0,1.55524,2.0,13.0,1.0,0.507375
