participant,event_id,encoding.thisN,theme,object_label,person_label,place_label,resp_encSpace.rt,retrieval.thisN,resp_ret_vividness.keys,resp_ret_vividness.rt,q1_type,q2_type,q3_type,resp_gistmem1.corr,resp_gistmem1.rt,resp_gistmem1.keys,resp_gistmem2.corr,resp_gistmem2.rt,resp_gistmem2.keys,resp_gistmem3.corr,resp_gistmem3.rt,resp_gistmem3.keys,resp_detailmem1.corr,resp_detailmem1.rt,resp_detailmem1.keys,resp_detailmem2.corr,resp_detailmem2.rt,resp_detailmem2.keys,resp_detailmem3.corr,resp_detailmem3.rt,resp_detailmem3.keys,familiarity.thisN,resp_facefam.keys,resp_facefam.rt
144,22.0,0.0,Competition,Chair,Adam,Kitchen,12.53862,2.0,2.0,3.97185,object,person,place,0.0,14.491545,3.0,0.0,4.35582,1.0,1.0,6.889245,3.0,1.0,2.02152,1.0,1.0,3.138035,1.0,1.0,4.940625,2.0,15.0,1.0,0.5211600000000001
144,21.0,1.0,Music,Beachball,Leonardo,Savannah,,1.0,1.0,2.30611,place,object,person,1.0,16.57453,3.0,1.0,8.761185000000001,2.0,0.0,3.27316,4.0,0.0,4.435095,1.0,0.0,3.8346949999999995,1.0,1.0,2.36735,2.0,14.0,1.0,0.82352
144,20.0,2.0,Exercise,Extinguisher,Denzel,Field,,9.0,2.0,7.568225,person,place,object,0.0,3.29034,3.0,1.0,2.89248,4.0,1.0,1.203665,2.0,0.0,3.03579,1.0,1.0,4.52302,2.0,0.0,1.7889,1.0,17.0,3.0,1.9034900000000001
144,9.0,3.0,Travel,Gloves,Jennifer,Studio,,8.0,2.0,2.40197,object,place,person,0.0,5.5054,4.0,0.0,6.25614,3.0,1.0,1.52186,2.0,1.0,4.00326,2.0,0.0,3.33886,1.0,1.0,1.244605,1.0,19.0,2.0,1.30284
144,14.0,4.0,Vacation,Satchel,Reese,Bowling,,23.0,1.0,1.23573,place,person,object,0.0,6.12247,4.0,1.0,4.8173449999999995,1.0,0.0,3.3076449999999995,2.0,1.0,4.236505,1.0,0.0,1.02657,2.0,1.0,0.8703049999999999,2.0,7.0,2.0,2.333885
144,5.0,5.0,Shopping,Record,Brad,Harbor,,6.0,1.0,1.63873,place,person,object,1.0,8.141195,2.0,0.0,3.501005,3.0,1.0,3.9357599999999997,4.0,0.0,2.539755,1.0,0.0,1.255995,2.0,0.0,1.94238,1.0,8.0,1.0,0.71772
144,10.0,6.0,Sightseeing,Wine,Samuel,Beach,,19.0,1.0,1.8368349999999998,person,place,object,0.0,2.919235,3.0,1.0,5.15287,2.0,0.0,4.4511,4.0,1.0,2.9056,1.0,0.0,0.97565,1.0,1.0,0.77132,2.0,13.0,3.0,1.751585
144,8.0,7.0,DIY,Headphones,Meryl,Ski Slope,,13.0,1.0,1.54455,object,person,place,0.0,2.1888799999999997,1.0,0.0,0.402115,1.0,0.0,0.335595,1.0,1.0,0.4188,1.0,1.0,0.33826,1.0,0.0,1.80486,1.0,1.0,3.0,2.812555
144,16.0,8.0,Volunteer,Easel,Steve,Aquarium,,22.0,2.0,1.837125,object,person,place,1.0,2.0222849999999997,4.0,1.0,2.30317,3.0,1.0,1.52672,2.0,1.0,1.6171,2.0,1.0,2.457385,1.0,1.0,2.39184,2.0,0.0,1.0,3.1029299999999997
144,1.0,9.0,Celebration,Trampoline,Will,Icerink,,17.0,2.0,2.189235,person,object,place,1.0,0.77242,2.0,1.0,2.00619,4.0,1.0,1.621515,4.0,1.0,1.419075,1.0,1.0,1.607225,2.0,0.0,1.854225,2.0,12.0,1.0,0.5261899999999999
144,13.0,10.0,Summer,Jug,Julia,Pool,,14.0,1.0,4.06136,person,object,place,0.0,3.8919650000000003,4.0,1.0,3.947335,3.0,0.0,0.8420049999999999,2.0,0.0,2.0069150000000002,1.0,1.0,1.885025,2.0,1.0,9.038310000000001,2.0,18.0,2.0,1.206335
144,17.0,11.0,Home,Goggles,Mindy,Casino,,16.0,1.0,1.82792,person,place,object,1.0,8.83998,1.0,1.0,1.069365,2.0,1.0,2.5429,4.0,1.0,1.63658,1.0,0.0,1.65847,1.0,1.0,1.194445,1.0,22.0,1.0,0.8201149999999999
