participant,event_id,encoding.thisN,theme,object_label,person_label,place_label,resp_encSpace.rt,retrieval.thisN,resp_ret_vividness.keys,resp_ret_vividness.rt,q1_type,q2_type,q3_type,resp_gistmem1.corr,resp_gistmem1.rt,resp_gistmem1.keys,resp_gistmem2.corr,resp_gistmem2.rt,resp_gistmem2.keys,resp_gistmem3.corr,resp_gistmem3.rt,resp_gistmem3.keys,resp_detailmem1.corr,resp_detailmem1.rt,resp_detailmem1.keys,resp_detailmem2.corr,resp_detailmem2.rt,resp_detailmem2.keys,resp_detailmem3.corr,resp_detailmem3.rt,resp_detailmem3.keys,familiarity.thisN,resp_facefam.keys,resp_facefam.rt
156,22.0,0.0,Competition,Chair,Adam,Kitchen,3.511975,5.0,1.0,0.58518,object,person,place,0.0,0.6860149999999999,1.0,0.0,0.642955,2.0,0.0,0.127685,1.0,0.0,0.11525999999999999,2.0,1.0,0.1337,1.0,0.0,0.160115,1.0,8.0,1.0,0.48071499999999995
156,17.0,1.0,Home,Goggles,Mindy,Casino,13.797735000000001,13.0,2.0,0.60051,person,place,object,0.0,0.174555,2.0,0.0,0.023,1.0,1.0,0.210815,4.0,0.0,0.1487,2.0,0.0,0.26613000000000003,1.0,0.0,0.81129,2.0,14.0,1.0,1.5606
156,23.0,2.0,Party,Puppy,Ellen,Avenue,6.404365,2.0,3.0,0.26100999999999996,place,person,object,0.0,0.6488149999999999,4.0,0.0,0.705585,4.0,1.0,1.062735,4.0,1.0,1.745175,2.0,1.0,1.001785,1.0,1.0,0.71559,1.0,23.0,1.0,0.35072
156,13.0,3.0,Summer,Jug,Julia,Pool,4.930885,20.0,2.0,0.822585,person,object,place,1.0,0.158355,1.0,0.0,0.17774,1.0,0.0,0.75129,1.0,0.0,0.007234999999999999,1.0,0.0,0.883875,1.0,0.0,0.005405,1.0,9.0,2.0,0.750725
156,14.0,4.0,Vacation,Satchel,Reese,Bowling,9.931375,9.0,4.0,0.097345,place,person,object,1.0,0.11778499999999999,3.0,0.0,0.11807999999999999,3.0,0.0,0.11222,2.0,0.0,0.097725,2.0,1.0,0.29461,1.0,1.0,0.30718,2.0,15.0,2.0,0.393325
156,18.0,5.0,Work,Flowers,Beyonce,Cabin,,0.0,3.0,2.4228,place,object,person,0.0,8.282725,3.0,0.0,1.2202,3.0,0.0,0.706565,3.0,1.0,5.22428,1.0,1.0,1.6872349999999998,2.0,0.0,0.553075,2.0,2.0,1.0,0.51799
156,7.0,6.0,Date,Football,Nicole,Dining Room,13.603775,19.0,1.0,0.39668000000000003,place,person,object,1.0,0.36571,1.0,0.0,0.12057000000000001,2.0,1.0,0.04192,1.0,1.0,0.609585,1.0,0.0,1.02793,1.0,1.0,0.18141500000000002,2.0,20.0,1.0,0.05095
156,8.0,7.0,DIY,Headphones,Meryl,Ski Slope,13.753585000000001,11.0,6.0,1.07931,object,person,place,0.0,0.444615,4.0,1.0,0.622185,3.0,0.0,0.34619,2.0,1.0,0.1528,1.0,0.0,0.272735,2.0,0.0,0.245685,1.0,21.0,1.0,0.274935
156,6.0,8.0,Family,Stopwatch,Tom,Basketball,12.66019,1.0,3.0,1.0594299999999999,object,place,person,0.0,0.8168949999999999,2.0,0.0,0.76523,3.0,0.0,0.579225,4.0,1.0,0.774555,1.0,0.0,0.41568999999999995,2.0,1.0,0.30305,2.0,19.0,2.0,0.08553
156,21.0,9.0,Music,Beachball,Leonardo,Savannah,13.78135,22.0,1.0,1.53844,place,object,person,0.0,0.35875999999999997,1.0,1.0,0.01882,2.0,0.0,0.556705,2.0,1.0,0.040005,2.0,0.0,0.35699000000000003,1.0,1.0,0.004935,2.0,1.0,2.0,0.43758500000000006
156,16.0,10.0,Volunteer,Easel,Steve,Aquarium,3.1983,6.0,2.0,1.011225,object,person,place,0.0,0.072245,1.0,0.0,0.019185,2.0,0.0,0.345835,1.0,1.0,0.035815,2.0,0.0,0.033319999999999995,2.0,1.0,0.085775,2.0,12.0,2.0,0.240225
156,3.0,11.0,Games,Bike,George,Wine Cellar,13.911710000000001,14.0,2.0,0.19107000000000002,person,object,place,0.0,0.163365,1.0,0.0,0.26866,4.0,0.0,0.130275,3.0,1.0,0.189255,1.0,1.0,0.44381499999999996,2.0,0.0,1.6682849999999998,1.0,16.0,1.0,0.200235
156,5.0,12.0,Shopping,Record,Brad,Harbor,0.22484,3.0,6.0,2.1538,place,person,object,0.0,0.716385,4.0,0.0,0.773755,3.0,0.0,0.73564,3.0,0.0,0.83705,1.0,0.0,0.70499,2.0,0.0,0.63768,1.0,13.0,2.0,1.27566
156,1.0,13.0,Celebration,Trampoline,Will,Icerink,,12.0,4.0,0.21284,person,object,place,0.0,1.901355,4.0,0.0,0.24641999999999997,3.0,0.0,0.3905,3.0,0.0,0.20944000000000002,2.0,0.0,0.07572999999999999,1.0,0.0,0.129565,2.0,17.0,1.0,0.0399
156,4.0,14.0,Art,Binoculars,Ryan,Lake,13.87033,10.0,4.0,0.90385,object,place,person,0.0,0.11315,2.0,0.0,0.30817,2.0,1.0,0.65423,3.0,0.0,0.501185,2.0,1.0,0.1516,1.0,0.0,0.11961500000000001,2.0,11.0,3.0,2.1740049999999997
156,2.0,15.0,Studying,Duster,Chris,Classroom,12.571505,8.0,5.0,1.8805150000000002,place,object,person,0.0,0.9373450000000001,4.0,0.0,0.8779399999999999,4.0,0.0,0.87805,2.0,1.0,0.29646,2.0,0.0,0.12811,1.0,0.0,0.12445,1.0,3.0,3.0,1.53617
156,10.0,16.0,Sightseeing,Wine,Samuel,Beach,13.950735,17.0,3.0,0.57826,person,place,object,0.0,0.023295,3.0,1.0,0.12113,2.0,1.0,0.097575,2.0,0.0,0.080715,2.0,1.0,0.141655,2.0,0.0,0.105555,1.0,22.0,2.0,5.498305
156,24.0,17.0,Eating,Stroller,Halle,Circus,2.629585,15.0,2.0,0.205075,person,place,object,0.0,0.14583,2.0,0.0,0.203075,4.0,0.0,0.076765,1.0,0.0,0.65725,2.0,1.0,0.341015,2.0,1.0,0.14195,2.0,5.0,3.0,0.49513999999999997
156,12.0,18.0,Winter,Computer,Angelina,Restaurant,13.842839999999999,18.0,1.0,0.183615,object,person,place,1.0,0.438115,2.0,0.0,0.068825,2.0,1.0,0.01813,1.0,0.0,0.013265,2.0,1.0,0.035945,1.0,1.0,0.26576500000000003,2.0,0.0,3.0,4.133595
156,15.0,19.0,Errands,Hammock,Emily,Bridge,12.30616,21.0,1.0,0.04917,object,place,person,0.0,0.16076500000000002,2.0,1.0,0.115725,2.0,1.0,0.11375999999999999,2.0,0.0,0.47361499999999995,2.0,1.0,0.56585,2.0,1.0,1.03718,1.0,18.0,2.0,0.202965
156,19.0,20.0,Relaxing,Backpack,Robert,Lighthouse,13.955095000000002,16.0,2.0,1.03988,place,object,person,0.0,0.078185,2.0,0.0,0.022609999999999998,2.0,0.0,0.05031,2.0,0.0,0.1827,2.0,0.0,0.194545,2.0,1.0,0.035025,2.0,7.0,2.0,0.54432
156,20.0,21.0,Exercise,Extinguisher,Denzel,Field,13.595225,23.0,2.0,0.08852,person,place,object,1.0,0.01845,1.0,0.0,0.300345,2.0,0.0,0.39831500000000003,1.0,1.0,0.02567,2.0,0.0,0.34530500000000003,1.0,0.0,0.26336,1.0,10.0,3.0,0.30796
156,9.0,22.0,Travel,Gloves,Jennifer,Studio,11.6516,7.0,4.0,0.73134,object,place,person,0.0,0.659855,4.0,0.0,0.6253,4.0,0.0,0.61474,1.0,0.0,1.160125,1.0,1.0,0.28407,2.0,1.0,0.239735,1.0,6.0,1.0,0.167765
156,11.0,23.0,Friends,Ladder,Sandra,Waterfall,13.83813,4.0,4.0,1.2322600000000001,person,object,place,1.0,0.932485,3.0,1.0,0.56226,4.0,0.0,0.570645,3.0,0.0,0.8265549999999999,2.0,1.0,0.9225450000000001,2.0,0.0,0.9229299999999999,2.0,4.0,1.0,0.161605
