participant,event_id,encoding.thisN,theme,object_label,person_label,place_label,resp_encSpace.rt,retrieval.thisN,resp_ret_vividness.keys,resp_ret_vividness.rt,q1_type,q2_type,q3_type,resp_gistmem1.corr,resp_gistmem1.rt,resp_gistmem1.keys,resp_gistmem2.corr,resp_gistmem2.rt,resp_gistmem2.keys,resp_gistmem3.corr,resp_gistmem3.rt,resp_gistmem3.keys,resp_detailmem1.corr,resp_detailmem1.rt,resp_detailmem1.keys,resp_detailmem2.corr,resp_detailmem2.rt,resp_detailmem2.keys,resp_detailmem3.corr,resp_detailmem3.rt,resp_detailmem3.keys,familiarity.thisN,resp_facefam.keys,resp_facefam.rt
238,22.0,0.0,Travel,Computer,George,Field,13.96481,11.0,1.0,0.546535,object,person,place,0.0,5.354425,2.0,1.0,3.83616,1.0,1.0,4.446665,1.0,1.0,1.0505799999999998,1.0,1.0,1.11243,2.0,1.0,1.45946,2.0,20.0,1.0,0.3266
238,12.0,1.0,Studying,Trampoline,Ellen,Classroom,13.798370000000002,20.0,1.0,0.16614500000000001,place,person,object,1.0,3.591535,4.0,1.0,4.461875,4.0,1.0,2.50461,4.0,1.0,1.87348,2.0,1.0,1.64252,2.0,1.0,0.778605,1.0,10.0,1.0,0.274555
238,8.0,2.0,Competition,Goggles,Scarlett,Savannah,8.74583,12.0,3.0,0.799405,place,object,person,1.0,6.33921,1.0,1.0,0.983195,1.0,1.0,1.6641849999999998,4.0,1.0,1.2961049999999998,1.0,1.0,1.883625,2.0,1.0,2.53877,1.0,15.0,1.0,0.35815
238,16.0,3.0,Winter,Record,Samuel,Dining Room,12.93215,4.0,2.0,0.60946,place,person,object,1.0,7.66431,2.0,1.0,4.18086,2.0,1.0,3.0390200000000003,3.0,1.0,1.20187,1.0,1.0,1.074155,1.0,1.0,1.1098700000000001,1.0,3.0,1.0,0.22329000000000002
238,17.0,4.0,Summer,Puppy,Sandra,Circus,13.510864999999999,17.0,2.0,0.56781,object,person,place,1.0,8.34324,4.0,1.0,2.90752,4.0,1.0,0.595925,1.0,1.0,1.3627,2.0,1.0,2.42644,1.0,1.0,1.8752950000000002,2.0,12.0,1.0,0.31209499999999996
238,3.0,5.0,Music,Bike,Halle,Lighthouse,11.68083,19.0,1.0,0.406925,person,place,object,0.0,3.9656849999999997,2.0,0.0,3.682435,3.0,1.0,2.1141,1.0,1.0,1.200545,2.0,1.0,1.89905,2.0,0.0,1.07158,1.0,11.0,1.0,0.25299499999999997
238,2.0,6.0,Volunteer,Flowers,Jennifer,Waterfall,13.074835,15.0,2.0,0.518975,person,place,object,1.0,5.8570199999999994,1.0,1.0,5.730535,3.0,1.0,1.8476099999999998,4.0,1.0,3.274325,2.0,1.0,1.34293,1.0,1.0,1.3066950000000002,1.0,8.0,1.0,0.18497
238,1.0,7.0,Date,Pitcher,Reese,Studio,10.438335,21.0,1.0,0.750855,person,place,object,0.0,8.442125,2.0,0.0,4.983615,1.0,1.0,4.941845,2.0,0.0,1.715975,2.0,0.0,1.493685,1.0,1.0,0.9809450000000001,2.0,17.0,1.0,0.27364
238,24.0,8.0,Family,Extinguisher,Ryan,Basketball,7.664219999999999,3.0,2.0,0.5574399999999999,person,place,object,1.0,7.689735000000001,4.0,1.0,3.82272,2.0,1.0,5.21247,3.0,0.0,2.125325,2.0,1.0,1.626105,1.0,0.0,1.674325,1.0,5.0,1.0,0.323525
238,10.0,9.0,Work,Easel,Emma,Aquarium,,2.0,1.0,0.7079449999999999,object,place,person,1.0,11.37934,2.0,1.0,5.8324300000000004,4.0,0.0,3.067295,2.0,1.0,1.209755,1.0,1.0,2.1505349999999996,2.0,1.0,1.3728200000000002,1.0,14.0,1.0,0.368825
238,4.0,10.0,Exercise,Beachball,Will,Casino,,9.0,1.0,0.38135,object,person,place,1.0,7.12017,1.0,0.0,3.9075050000000005,1.0,1.0,5.77688,2.0,0.0,0.789485,2.0,1.0,1.61874,2.0,1.0,1.12205,1.0,21.0,1.0,0.37075
238,9.0,11.0,Shopping,Duster,Robert,Kitchen,,16.0,1.0,0.43503000000000003,place,object,person,0.0,7.789125,3.0,0.0,5.245769999999999,4.0,0.0,3.3621300000000005,3.0,1.0,1.765655,2.0,0.0,1.029915,2.0,0.0,3.89017,2.0,18.0,1.0,0.37217
