participant,event_id,encoding.thisN,theme,object_label,person_label,place_label,resp_encSpace.rt,retrieval.thisN,resp_ret_vividness.keys,resp_ret_vividness.rt,q1_type,q2_type,q3_type,resp_gistmem1.corr,resp_gistmem1.rt,resp_gistmem1.keys,resp_gistmem2.corr,resp_gistmem2.rt,resp_gistmem2.keys,resp_gistmem3.corr,resp_gistmem3.rt,resp_gistmem3.keys,resp_detailmem1.corr,resp_detailmem1.rt,resp_detailmem1.keys,resp_detailmem2.corr,resp_detailmem2.rt,resp_detailmem2.keys,resp_detailmem3.corr,resp_detailmem3.rt,resp_detailmem3.keys,familiarity.thisN,resp_facefam.keys,resp_facefam.rt
221,12.0,0.0,Studying,Trampoline,Ellen,Classroom,8.973419999999999,0.0,6.0,2.34308,place,person,object,1.0,5.760695,4.0,1.0,4.079359999999999,4.0,1.0,1.276445,4.0,1.0,3.5903400000000003,2.0,0.0,1.13291,1.0,1.0,2.500565,1.0,1.0,1.0,1.31176
221,1.0,1.0,Date,Pitcher,Reese,Studio,12.360975,19.0,1.0,1.4706,person,place,object,1.0,1.70787,3.0,0.0,0.36251500000000003,2.0,1.0,2.113795,2.0,0.0,1.59287,2.0,0.0,2.18087,1.0,1.0,1.64218,2.0,5.0,2.0,0.48906000000000005
221,13.0,2.0,Errands,Stopwatch,Tom,Icerink,13.240625,16.0,1.0,0.668035,place,object,person,0.0,3.1741,4.0,0.0,1.0211350000000001,2.0,1.0,1.165945,1.0,0.0,0.45126000000000005,2.0,0.0,1.40086,2.0,0.0,1.005395,1.0,15.0,1.0,0.489145
221,6.0,3.0,Sightseeing,Ladder,Adam,Beach,10.32211,13.0,3.0,0.901335,object,place,person,1.0,12.603005,2.0,0.0,0.49248500000000006,3.0,0.0,1.54087,4.0,0.0,2.171855,1.0,0.0,2.336275,1.0,1.0,0.489885,2.0,12.0,1.0,0.597805
221,17.0,4.0,Summer,Puppy,Sandra,Circus,5.31134,20.0,1.0,0.50048,object,person,place,0.0,4.74777,2.0,1.0,2.46548,4.0,0.0,1.58897,2.0,1.0,1.47322,2.0,1.0,1.0045549999999999,1.0,1.0,1.235085,2.0,17.0,3.0,1.582675
221,11.0,5.0,Games,Binoculars,Leonardo,Lake,8.48922,9.0,2.0,0.69365,object,place,person,0.0,5.23647,1.0,1.0,2.49914,2.0,0.0,2.19136,1.0,1.0,1.77816,1.0,0.0,1.716825,2.0,1.0,1.49125,2.0,4.0,1.0,0.9103600000000001
221,21.0,6.0,Home,Gloves,Angelina,Cabin,5.0892800000000005,5.0,2.0,1.771595,place,object,person,1.0,7.698625,2.0,0.0,0.673205,2.0,1.0,1.4621549999999999,3.0,0.0,2.45411,2.0,0.0,2.888985,1.0,0.0,2.4308099999999997,1.0,16.0,1.0,0.58338
221,19.0,7.0,Vacation,Wine,Julia,Pool,3.30445,6.0,2.0,2.433885,person,object,place,0.0,7.215235000000001,2.0,0.0,1.6931200000000002,1.0,0.0,4.405985,4.0,1.0,2.1257,2.0,1.0,0.916465,1.0,0.0,2.62636,1.0,8.0,1.0,0.76574
221,20.0,8.0,Friends,Backpack,Chris,Bridge,2.24923,22.0,3.0,0.982605,object,place,person,0.0,3.017585,4.0,0.0,0.6996600000000001,3.0,1.0,1.30702,2.0,0.0,1.690495,1.0,1.0,1.419455,1.0,0.0,1.040345,2.0,10.0,2.0,0.61647
221,2.0,9.0,Volunteer,Flowers,Jennifer,Waterfall,5.27326,18.0,1.0,0.8589549999999999,person,place,object,0.0,1.29993,4.0,0.0,1.5658,1.0,0.0,1.38849,3.0,0.0,1.133155,1.0,1.0,1.039485,1.0,1.0,1.83355,1.0,11.0,1.0,0.82225
221,18.0,10.0,DIY,Chair,Beyonce,Wine Cellar,2.05028,15.0,1.0,0.866425,person,object,place,1.0,23.340375,2.0,0.0,1.617105,1.0,0.0,1.03282,1.0,1.0,3.200935,2.0,0.0,1.0694700000000001,2.0,0.0,0.878275,2.0,9.0,2.0,0.19247
221,5.0,11.0,Party,Satchel,Anne,Bowling,4.271945,7.0,3.0,1.482565,place,person,object,1.0,6.21767,3.0,0.0,2.6640900000000003,4.0,0.0,2.7145900000000003,4.0,1.0,2.18035,2.0,1.0,3.9712400000000003,1.0,0.0,5.614895,1.0,6.0,2.0,0.569865
221,16.0,12.0,Winter,Record,Samuel,Dining Room,4.506575,10.0,1.0,1.29831,place,person,object,0.0,2.07933,3.0,0.0,1.17385,3.0,0.0,1.5325799999999998,1.0,0.0,1.33205,2.0,1.0,2.40815,1.0,1.0,1.232795,1.0,18.0,2.0,0.6041949999999999
221,23.0,13.0,Eating,Hammock,Brad,Restaurant,5.52156,21.0,3.0,1.520165,person,object,place,0.0,1.4266450000000002,3.0,0.0,0.2286,2.0,0.0,1.70908,2.0,0.0,1.11148,2.0,0.0,1.209465,1.0,0.0,1.3663,1.0,14.0,2.0,0.49378500000000003
221,7.0,14.0,Art,Headphones,Denzel,Avenue,6.26335,3.0,2.0,0.6272300000000001,person,object,place,0.0,2.18277,4.0,1.0,0.767325,2.0,1.0,1.9668,3.0,0.0,2.2890200000000003,2.0,0.0,2.217315,1.0,1.0,0.7601100000000001,1.0,0.0,2.0,7.993310000000001
221,24.0,15.0,Family,Extinguisher,Ryan,Basketball,4.64616,17.0,1.0,2.74727,person,place,object,0.0,0.5668300000000001,1.0,0.0,4.698465000000001,1.0,0.0,2.49752,1.0,0.0,1.183625,2.0,1.0,1.29954,1.0,1.0,1.306935,2.0,23.0,2.0,0.944365
221,22.0,16.0,Travel,Computer,George,Field,4.164680000000001,1.0,3.0,0.886235,object,person,place,0.0,5.631645,2.0,0.0,1.0323149999999999,3.0,1.0,5.548095,1.0,0.0,1.85581,2.0,0.0,1.8826349999999998,1.0,0.0,1.09132,1.0,21.0,2.0,1.18309
221,8.0,17.0,Competition,Goggles,Scarlett,Savannah,6.26593,12.0,1.0,0.6205350000000001,place,object,person,0.0,1.8169849999999999,2.0,0.0,1.5484,3.0,0.0,1.7480900000000001,1.0,0.0,1.0091,2.0,1.0,1.6504849999999998,2.0,0.0,1.4494049999999998,2.0,13.0,2.0,0.62525
221,3.0,18.0,Music,Bike,Halle,Lighthouse,5.088394999999999,8.0,1.0,1.0553700000000001,person,place,object,0.0,5.8190800000000005,2.0,0.0,2.14783,2.0,0.0,1.813875,3.0,1.0,3.2084349999999997,2.0,1.0,70.3567,2.0,0.0,0.645925,1.0,19.0,1.0,0.81252
221,9.0,19.0,Shopping,Duster,Robert,Kitchen,5.170775,14.0,2.0,0.59215,place,object,person,0.0,2.3487400000000003,2.0,0.0,2.365165,4.0,1.0,1.608455,1.0,0.0,0.911335,1.0,0.0,2.312865,2.0,1.0,0.979985,1.0,2.0,2.0,1.066555
221,10.0,20.0,Work,Easel,Emma,Aquarium,13.40308,11.0,1.0,0.8604799999999999,object,place,person,0.0,7.25065,4.0,0.0,1.027125,2.0,0.0,0.850585,1.0,1.0,2.252815,1.0,1.0,0.798905,2.0,1.0,1.452495,1.0,22.0,2.0,0.8222700000000001
221,15.0,21.0,Celebration,Football,Meryl,Harbor,,2.0,2.0,1.443395,object,person,place,0.0,6.676475,4.0,0.0,2.555615,1.0,0.0,1.9777349999999998,2.0,1.0,1.6908299999999998,2.0,1.0,1.843865,1.0,1.0,1.100215,1.0,20.0,2.0,0.9044700000000001
221,14.0,22.0,Relaxing,Stroller,Steve,Ski Slope,4.046235,23.0,2.0,0.8958649999999999,place,person,object,1.0,0.84925,1.0,0.0,1.12125,3.0,1.0,0.49348000000000003,2.0,1.0,1.306835,2.0,0.0,0.31786,1.0,1.0,1.326745,1.0,7.0,2.0,1.95275
221,4.0,23.0,Exercise,Beachball,Will,Casino,6.33213,4.0,3.0,0.7782,object,person,place,1.0,7.150975,1.0,0.0,2.47467,3.0,1.0,3.064475,2.0,0.0,2.1935,2.0,0.0,1.89389,1.0,1.0,1.7585099999999998,1.0,3.0,1.0,1.26999
